lind	locus
5876	L20199
5877	L20200
5878	L20204
5879	L20205
5880	L20206
5881	L20213
5882	L20215
5883	L20218
5884	L20224
5885	L20226
5886	L20227
5887	L20232
5888	L20236
5889	L20239
5890	L20240
5891	L20241
5892	L20243
5893	L20244
5894	L20255
5895	L20256
5896	L20257
5897	L20262
5898	L20272
5899	L20274
5900	L20275
5901	L20278
5902	L20281
5903	L20283
5904	L20287
5905	L20288
5906	L20290
5907	L20292
5908	L20298
5909	L20303
5910	L20308
5911	L20311
5912	L20313
5913	L20318
5914	L20320
5915	L20322
5916	L20324
5917	L20327
5918	L20328
5919	L20334
5920	L20336
5921	L20340
5922	L20341
5923	L20342
5924	L20351
5925	L20352
5926	L20355
5927	L20359
5928	L20360
5929	L20362
5930	L20364
5931	L20374
5932	L20376
5933	L20380
5934	L20384
5935	L20391
5936	L20395
5937	L20396
5938	L20400
5939	L20405
5940	L20407
5941	L20408
5942	L20412
5943	L20413
5944	L20417
5945	L20421
5946	L20422
5947	L20424
5948	L20427
5949	L20428
5950	L20434
5951	L20439
5952	L20444
5953	L20449
5954	L20453
5955	L20456
5956	L20457
5957	L20459
5958	L20460
5959	L20465
5960	L20466
5961	L20470
5962	L20471
5963	L20474
5964	L20478
5965	L20484
5966	L20485
5967	L20487
5968	L20492
5969	L20497
5970	L20498
5971	L20506
5972	L20507
5973	L20508
5974	L20512
5975	L20513
5976	L20514
5977	L20516
5978	L20518
5979	L20520
5980	L20521
5981	L20523
5982	L20525
5983	L20526
5984	L20527
5985	L20533
5986	L20534
5987	L20535
5988	L20537
5989	L20538
5990	L20539
5991	L20540
5992	L20541
5993	L20547
5994	L20548
5995	L20551
5996	L20552
5997	L20553
5998	L20554
5999	L20557
6000	L20563
6001	L20567
6002	L20568
6003	L20570
6004	L20574
6005	L20575
6006	L20580
6007	L20582
6008	L20583
6009	L20587
6010	L20588
6011	L20589
6012	L20590
6013	L20593
6014	L20594
6015	L20596
6016	L20598
6017	L20600
6018	L20605
6019	L20606
6020	L20607
6021	L20610
6022	L20614
6023	L20620
6024	L20625
6025	L20626
6026	L20628
6027	L20633
6028	L20635
6029	L20638
6030	L20640
6031	L20645
6032	L20648
6033	L20650
6034	L20651
6035	L20656
6036	L20657
6037	L20658
6038	L20661
6039	L20665
6040	L20672
6041	L20678
6042	L20681
6043	L20684
6044	L20686
6045	L20687
6046	L20690
6047	L20695
6048	L20702
6049	L20708
6050	L20710
6051	L20719
6052	L20723
6053	L20726
6054	L20730
6055	L20733
6056	L20734
6057	L20746
6058	L20747
6059	L20749
6060	L20753
6061	L20756
6062	L20759
6063	L20763
6064	L20773
6065	L20778
6066	L20779
6067	L20780
6068	L20783
6069	L20790
6070	L20793
6071	L20794
6072	L20797
6073	L20798
6074	L20800
6075	L20801
6076	L20803
6077	L20804
6078	L20807
6079	L20812
6080	L20815
6081	L20820
6082	L20825
6083	L20826
6084	L20829
6085	L20833
6086	L20834
6087	L20835
6088	L20842
6089	L20845
6090	L20846
6091	L20850
6092	L20851
6093	L20853
6094	L20855
6095	L20856
6096	L20857
6097	L20860
6098	L20861
6099	L20862
6100	L20864
6101	L20865
6102	L20869
6103	L20875
6104	L20878
6105	L20881
6106	L20885
6107	L20887
6108	L20889
6109	L20892
6110	L20893
6111	L20895
6112	L20897
6113	L20901
6114	L20902
6115	L20903
6116	L20905
6117	L20907
6118	L20912
6119	L20913
6120	L20914
6121	L20915
6122	L20917
6123	L20918
6124	L20932
6125	L20933
6126	L20934
6127	L20937
6128	L20939
6129	L20941
6130	L20944
6131	L20945
6132	L20946
6133	L20948
6134	L20950
6135	L20952
6136	L20953
6137	L20956
6138	L20962
6139	L20965
6140	L20968
6141	L20969
6142	L20970
6143	L20973
6144	L20975
6145	L20978
6146	L20983
6147	L20984
6148	L20986
6149	L20987
6150	L20990
6151	L20992
6152	L20995
6153	L20998
6154	L20999
6155	L21001
6156	L21004
6157	L21009
6158	L21012
6159	L21013
6160	L21025
6161	L21026
6162	L21027
6163	L21031
6164	L21032
6165	L21035
6166	L21036
6167	L21039
6168	L21040
6169	L21044
6170	L21045
6171	L21056
6172	L21070
6173	L21080
6174	L21081
6175	L21082
6176	L21083
6177	L21085
6178	L21087
6179	L21090
6180	L21096
6181	L21097
6182	L21098
6183	L21099
6184	L21104
6185	L21108
6186	L21112
6187	L21114
6188	L21121
6189	L21125
6190	L21128
6191	L21131
6192	L21133
6193	L21134
6194	L21135
6195	L21137
6196	L21139
6197	L21143
6198	L21144
6199	L21146
6200	L21147
6201	L21153
6202	L21160
6203	L21161
6204	L21163
6205	L21165
6206	L21173
6207	L21176
6208	L21180
6209	L21181
6210	L21184
6211	L21186
6212	L21188
6213	L21191
6214	L21192
6215	L21193
6216	L21197
6217	L21200
6218	L21201
6219	L21204
6220	L21205
6221	L21207
6222	L21210
6223	L21211
6224	L21214
6225	L21218
6226	L21220
6227	L21221
6228	L21222
6229	L21226
6230	L21233
6231	L21234
6232	L21240
6233	L21243
6234	L21245
6235	L21246
6236	L21247
6237	L21252
6238	L21254
6239	L21256
6240	L21257
6241	L21258
6242	L21260
6243	L21262
6244	L21266
6245	L21267
6246	L21270
6247	L21276
6248	L21280
6249	L21281
6250	L21283
6251	L21288
6252	L21292
6253	L21293
6254	L21295
6255	L21299
6256	L21300
6257	L21302
6258	L21309
6259	L21310
6260	L21311
6261	L21312
6262	L21313
6263	L21314
6264	L21315
6265	L21318
6266	L21323
6267	L21326
6268	L21327
6269	L21330
6270	L21333
6271	L21334
6272	L21339
6273	L21340
6274	L21342
6275	L21344
6276	L21347
6277	L21349
6278	L21352
6279	L21354
6280	L21356
6281	L21359
6282	L21365
6283	L21370
6284	L21371
6285	L21373
6286	L21375
6287	L21378
6288	L21379
6289	L21382
6290	L21384
6291	L21385
6292	L21391
6293	L21392
6294	L21394
6295	L21395
6296	L21396
6297	L21398
6298	L21399
6299	L21400
6300	L21402
6301	L21404
6302	L21406
6303	L21409
6304	L21410
6305	L21412
6306	L21413
6307	L21414
6308	L21417
6309	L21418
6310	L21421
6311	L21422
6312	L21424
6313	L21425
6314	L21427
6315	L21430
6316	L21435
6317	L21437
6318	L21441
6319	L21444
6320	L21447
6321	L21449
6322	L21452
6323	L21459
6324	L21462
6325	L21466
6326	L21468
6327	L21469
6328	L21474
6329	L21475
6330	L21476
6331	L21483
6332	L21484
6333	L21486
6334	L21494
6335	L21497
6336	L21498
6337	L21501
6338	L21503
6339	L21506
6340	L21507
6341	L21511
6342	L21512
6343	L21514
6344	L21515
6345	L21518
6346	L21519
6347	L21520
6348	L21528
6349	L21534
6350	L21536
6351	L21537
6352	L21542
6353	L21543
6354	L21551
6355	L21554
6356	L21557
6357	L21559
6358	L21561
6359	L21566
6360	L21569
6361	L21571
6362	L21576
6363	L21579
6364	L21580
6365	L21583
6366	L21584
6367	L21585
6368	L21586
6369	L21591
6370	L21595
6371	L21597
6372	L21600
6373	L21602
6374	L21604
6375	L21605
6376	L21608
6377	L21612
6378	L21614
6379	L21618
6380	L21620
6381	L21624
6382	L21627
6383	L21632
6384	L21637
6385	L21640
6386	L21641
6387	L21642
6388	L21643
6389	L21644
6390	L21646
6391	L21650
6392	L21651
6393	L21655
6394	L21659
6395	L21662
6396	L21664
6397	L21665
6398	L21666
6399	L21667
6400	L21669
6401	L21674
6402	L21677
6403	L21678
6404	L21681
6405	L21684
6406	L21685
6407	L21686
6408	L21692
6409	L21696
6410	L21698
6411	L21701
6412	L21703
6413	L21706
6414	L21707
6415	L21710
6416	L21712
6417	L21714
6418	L21715
6419	L21716
6420	L21717
6421	L21718
6422	L21721
6423	L21722
6424	L21725
6425	L21728
6426	L21730
6427	L21732
6428	L21735
6429	L21741
6430	L21743
6431	L21745
6432	L21746
6433	L21751
6434	L21753
6435	L21754
6436	L21758
6437	L21759
6438	L21761
6439	L21762
6440	L21768
6441	L21772
6442	L21773
6443	L21774
6444	L21775
6445	L21781
6446	L21782
6447	L21784
6448	L21787
6449	L21788
6450	L21789
6451	L21790
6452	L21791
6453	L21794
6454	L21796
6455	L21797
6456	L21799
6457	L21801
6458	L21805
6459	L21808
6460	L21815
6461	L21820
6462	L21821
6463	L21824
6464	L21831
6465	L21832
6466	L21833
6467	L21835
6468	L21836
6469	L21838
6470	L21841
6471	L21843
6472	L21845
6473	L21852
6474	L21855
6475	L21856
6476	L21858
6477	L21859
6478	L21862
6479	L21864
6480	L21866
6481	L21868
6482	L21883
6483	L21886
6484	L21890
6485	L21892
6486	L21893
6487	L21895
6488	L21898
6489	L21900
6490	L21901
6491	L21905
6492	L21906
6493	L21908
6494	L21910
6495	L21911
6496	L21912
6497	L21919
6498	L21922
6499	L21926
6500	L21927
6501	L21929
6502	L21935
6503	L21936
6504	L21943
6505	L21946
6506	L21947
6507	L21948
6508	L21950
6509	L21953
6510	L21954
6511	L21959
6512	L21963
6513	L21965
6514	L21970
6515	L21973
6516	L21974
6517	L21977
6518	L21978
6519	L21981
6520	L21994
6521	L21997
6522	L21999
6523	L22004
6524	L22006
6525	L22007
6526	L22008
6527	L22012
6528	L22016
6529	L22021
6530	L22023
6531	L22025
6532	L22026
6533	L22029
6534	L22031
6535	L22036
6536	L22041
6537	L22043
6538	L22050
6539	L22053
6540	L22059
6541	L22065
6542	L22072
6543	L22081
6544	L22086
6545	L22092
6546	L22094
6547	L22096
6548	L22097
6549	L22104
6550	L22107
6551	L22108
6552	L22112
6553	L22114
6554	L22118
6555	L22123
6556	L22126
6557	L22128
6558	L22132
6559	L22133
6560	L22137
6561	L22143
6562	L22148
6563	L22150
6564	L22154
6565	L22156
6566	L22157
6567	L22160
6568	L22162
6569	L22164
6570	L22167
6571	L22168
6572	L22171
6573	L22177
6574	L22180
6575	L22183
6576	L22184
6577	L22185
6578	L22187
6579	L22188
6580	L22189
6581	L22195
6582	L22196
6583	L22200
6584	L22203
6585	L22208
6586	L22210
6587	L22214
6588	L22223
6589	L22225
6590	L22226
6591	L22227
6592	L22228
6593	L22230
6594	L22233
6595	L22240
6596	L22248
6597	L22251
6598	L22256
6599	L22257
6600	L22258
6601	L22260
6602	L22268
6603	L22269
6604	L22273
6605	L22274
6606	L22281
6607	L22284
6608	L22285
6609	L22290
6610	L22297
6611	L22298
6612	L22307
6613	L22311
6614	L22313
6615	L22315
6616	L22330
6617	L22333
6618	L22337
6619	L22338
6620	L22340
6621	L22343
6622	L22346
6623	L22350
6624	L22353
6625	L22354
6626	L22356
6627	L22357
6628	L22358
6629	L22360
6630	L22361
6631	L22364
6632	L22367
6633	L22370
6634	L22375
6635	L22381
6636	L22386
6637	L22387
6638	L22389
6639	L22390
6640	L22391
6641	L22393
6642	L22398
6643	L22400
6644	L22401
6645	L22407
6646	L22410
6647	L22411
6648	L22412
6649	L22413
6650	L22416
6651	L22419
6652	L22421
6653	L22422
6654	L22424
6655	L22428
6656	L22435
6657	L22438
6658	L22441
6659	L22445
6660	L22448
6661	L22450
6662	L22454
6663	L22456
6664	L22457
6665	L22460
6666	L22465
6667	L22467
6668	L22468
6669	L22471
6670	L22477
6671	L22478
6672	L22486
6673	L22487
6674	L22489
6675	L22499
6676	L22500
6677	L22504
6678	L22506
6679	L22512
6680	L22513
6681	L22517
6682	L22521
6683	L22523
6684	L22526
6685	L22528
6686	L22534
6687	L22536
6688	L22539
6689	L22541
6690	L22545
6691	L22549
6692	L22558
6693	L22562
6694	L22563
6695	L22565
6696	L22573
6697	L22574
6698	L22577
6699	L22579
6700	L22582
6701	L22583
6702	L22589
6703	L22590
6704	L22591
6705	L22592
6706	L22596
6707	L22597
6708	L22599
6709	L22609
6710	L22612
6711	L22614
6712	L22625
6713	L22628
6714	L22633
6715	L22636
6716	L22637
6717	L22638
6718	L22640
6719	L22642
6720	L22643
6721	L22644
6722	L22648
6723	L22650
6724	L22652
6725	L22653
6726	L22659
6727	L22665
6728	L22670
6729	L22677
6730	L22684
6731	L22688
6732	L22689
6733	L22691
6734	L22696
6735	L22699
6736	L22700
6737	L22703
6738	L22708
6739	L22719
6740	L22726
6741	L22728
6742	L22731
6743	L22732
6744	L22736
6745	L22742
6746	L22745
6747	L22747
6748	L22748
6749	L22756
6750	L22759
6751	L22761
6752	L22763
6753	L22764
6754	L22770
6755	L22771
6756	L22772
6757	L22775
6758	L22778
6759	L22779
6760	L22784
6761	L22787
6762	L22791
6763	L22793
6764	L22794
6765	L22795
6766	L22798
6767	L22802
6768	L22805
6769	L22806
6770	L22809
6771	L22812
6772	L22816
6773	L22818
6774	L22819
6775	L22821
6776	L22822
6777	L22826
6778	L22828
6779	L22832
6780	L22834
6781	L22844
6782	L22846
6783	L22849
6784	L22851
6785	L22857
6786	L22859
6787	L22861
6788	L22862
6789	L22865
6790	L22868
6791	L22873
6792	L22875
6793	L22876
6794	L22879
6795	L22881
6796	L22883
6797	L22884
6798	L22885
6799	L22891
6800	L22892
6801	L22894
6802	L22896
6803	L22897
6804	L22898
6805	L22901
6806	L22905
6807	L22908
6808	L22910
6809	L22911
6810	L22914
6811	L22918
6812	L22920
6813	L22925
6814	L22927
6815	L22931
6816	L22932
6817	L22935
6818	L22937
6819	L22938
6820	L22940
6821	L22946
6822	L22947
6823	L22948
6824	L22949
6825	L22952
6826	L22955
6827	L22957
6828	L22959
6829	L22962
6830	L22964
6831	L22965
6832	L22967
6833	L22968
6834	L22974
6835	L22977
6836	L22980
6837	L22981
6838	L22982
6839	L22983
6840	L22984
6841	L22986
6842	L22988
6843	L22989
6844	L23002
6845	L23003
6846	L23004
6847	L23010
6848	L23011
6849	L23015
6850	L23016
6851	L23017
6852	L23019
6853	L23021
6854	L23025
6855	L23027
6856	L23028
6857	L23031
6858	L23033
6859	L23034
6860	L23037
6861	L23038
6862	L23044
6863	L23047
6864	L23049
6865	L23050
6866	L23053
6867	L23056
6868	L23062
6869	L23063
6870	L23064
6871	L23066
6872	L23067
6873	L23069
6874	L23072
6875	L23075
6876	L23076
6877	L23077
6878	L23078
6879	L23086
6880	L23089
6881	L23092
6882	L23094
6883	L23096
6884	L23100
6885	L23102
6886	L23104
6887	L23107
6888	L23112
6889	L23116
6890	L23119
6891	L23121
6892	L23123
6893	L23124
6894	L23128
6895	L23131
6896	L23132
6897	L23134
6898	L23135
6899	L23138
6900	L23139
6901	L23142
6902	L23143
6903	L23144
6904	L23145
6905	L23154
6906	L23158
6907	L23165
6908	L23167
6909	L23169
6910	L23175
6911	L23176
6912	L23178
6913	L23179
6914	L23182
6915	L23184
6916	L23186
6917	L23190
6918	L23191
6919	L23193
6920	L23194
6921	L23198
6922	L23203
6923	L23204
6924	L23205
6925	L23210
6926	L23211
6927	L23212
6928	L23214
6929	L23216
6930	L23224
6931	L23228
6932	L23229
6933	L23232
6934	L23242
6935	L23244
6936	L23247
6937	L23255
6938	L23256
6939	L23257
6940	L23258
6941	L23267
6942	L23269
6943	L23273
6944	L23275
6945	L23276
6946	L23278
6947	L23283
6948	L23285
6949	L23289
6950	L23290
6951	L23293
6952	L23294
6953	L23296
6954	L23300
6955	L23301
6956	L23302
6957	L23303
6958	L23304
6959	L23305
6960	L23311
6961	L23314
6962	L23315
6963	L23316
6964	L23329
6965	L23331
6966	L23333
6967	L23334
6968	L23336
6969	L23337
6970	L23340
6971	L23341
6972	L23343
6973	L23344
6974	L23348
6975	L23350
6976	L23352
6977	L23353
6978	L23356
6979	L23373
6980	L23375
6981	L23379
6982	L23386
6983	L23388
6984	L23391
6985	L23392
6986	L23400
6987	L23404
6988	L23406
6989	L23407
6990	L23408
6991	L23411
6992	L23415
6993	L23416
6994	L23428
6995	L23430
6996	L23435
6997	L23440
6998	L23444
6999	L23446
7000	L23448
7001	L23452
7002	L23455
7003	L23457
7004	L23463
7005	L23465
7006	L23468
7007	L23471
7008	L23476
7009	L23483
7010	L23484
7011	L23486
7012	L23487
7013	L23491
7014	L23492
7015	L23500
7016	L23501
7017	L23503
7018	L23504
7019	L23510
7020	L23514
7021	L23516
7022	L23519
7023	L23526
7024	L23531
7025	L23532
7026	L23533
7027	L23536
7028	L23539
7029	L23543
7030	L23548
7031	L23550
7032	L23552
7033	L23553
7034	L23560
7035	L23562
7036	L23563
7037	L23565
7038	L23568
7039	L23570
7040	L23574
7041	L23577
7042	L23581
7043	L23582
7044	L23586
7045	L23588
7046	L23593
7047	L23594
7048	L23598
7049	L23599
7050	L23601
7051	L23604
7052	L23607
7053	L23608
7054	L23609
7055	L23615
7056	L23616
7057	L23619
7058	L23621
7059	L23623
7060	L23624
7061	L23625
7062	L23626
7063	L23630
7064	L23632
7065	L23634
7066	L23635
7067	L23636
7068	L23637
7069	L23638
7070	L23640
7071	L23641
7072	L23642
7073	L23643
7074	L23645
7075	L23647
7076	L23649
7077	L23650
7078	L23652
7079	L23653
7080	L23656
7081	L23657
7082	L23659
7083	L23664
7084	L23666
7085	L23675
7086	L23678
7087	L23679
7088	L23682
7089	L23685
7090	L23686
7091	L23690
7092	L23692
7093	L23694
7094	L23697
7095	L23703
7096	L23704
7097	L23707
7098	L23709
7099	L23710
7100	L23711
7101	L23713
7102	L23715
7103	L23721
7104	L23722
7105	L23725
7106	L23729
7107	L23732
7108	L23733
7109	L23734
7110	L23735
7111	L23736
7112	L23737
7113	L23739
7114	L23744
7115	L23747
7116	L23750
7117	L23753
7118	L23756
7119	L23757
7120	L23758
7121	L23759
7122	L23762
7123	L23763
7124	L23764
7125	L23765
7126	L23766
7127	L23773
7128	L23774
7129	L23780
7130	L23782
7131	L23783
7132	L23784
7133	L23792
7134	L23796
7135	L23799
7136	L23801
7137	L23803
7138	L23805
7139	L23811
7140	L23817
7141	L23818
7142	L23820
7143	L23822
7144	L23825
7145	L23827
7146	L23830
7147	L23833
7148	L23834
7149	L23835
7150	L23837
7151	L23843
7152	L23844
7153	L23848
7154	L23851
7155	L23853
7156	L23858
7157	L23859
7158	L23861
7159	L23865
7160	L23871
7161	L23873
7162	L23875
7163	L23877
7164	L23880
7165	L23881
7166	L23885
7167	L23889
7168	L23892
7169	L23898
7170	L23901
7171	L23903
7172	L23904
7173	L23906
7174	L23907
7175	L23910
7176	L23911
7177	L23912
7178	L23915
7179	L23916
7180	L23923
7181	L23926
7182	L23929
7183	L23934
7184	L23935
7185	L23938
7186	L23945
7187	L23947
7188	L23948
7189	L23950
7190	L23951
7191	L23955
7192	L23957
7193	L23958
7194	L23960
7195	L23962
7196	L23964
7197	L23969
7198	L23970
7199	L23971
7200	L23976
7201	L23980
7202	L23985
7203	L23989
7204	L23992
7205	L23993
7206	L23994
7207	L23995
7208	L23999
7209	L24000
7210	L24001
7211	L24002
7212	L24003
7213	L24005
7214	L24012
7215	L24014
7216	L24017
7217	L24021
7218	L24022
7219	L24027
7220	L24037
7221	L24040
7222	L24042
7223	L24047
7224	L24049
7225	L24054
7226	L24058
7227	L24059
7228	L24060
7229	L24062
7230	L24064
7231	L24065
7232	L24070
7233	L24072
7234	L24075
7235	L24076
7236	L24078
7237	L24079
7238	L24085
7239	L24089
7240	L24090
7241	L24092
7242	L24093
7243	L24095
7244	L24098
7245	L24099
7246	L24102
7247	L24103
7248	L24108
7249	L24112
7250	L24117
7251	L24119
7252	L24123
7253	L24126
7254	L24131
7255	L24133
7256	L24135
7257	L24137
7258	L24145
7259	L24146
7260	L24150
7261	L24152
7262	L24154
7263	L24158
7264	L24160
7265	L24163
7266	L24165
7267	L24166
7268	L24167
7269	L24169
7270	L24170
7271	L24172
7272	L24174
7273	L24179
7274	L24180
7275	L24187
7276	L24190
7277	L24197
7278	L24199
7279	L24201
7280	L24202
7281	L24211
7282	L24212
7283	L24214
7284	L24215
7285	L24220
7286	L24222
7287	L24225
7288	L24227
7289	L24229
7290	L24231
7291	L24233
7292	L24237
7293	L24241
7294	L24247
7295	L24248
7296	L24249
7297	L24253
7298	L24254
7299	L24256
7300	L24257
7301	L24261
7302	L24263
7303	L24267
7304	L24270
7305	L24277
7306	L24280
7307	L24285
7308	L24291
7309	L24292
7310	L24298
7311	L24300
7312	L24302
7313	L24308
7314	L24309
7315	L24311
7316	L24316
7317	L24319
7318	L24321
7319	L24325
7320	L24326
7321	L24327
7322	L24330
7323	L24332
7324	L24334
7325	L24337
7326	L24338
7327	L24340
7328	L24341
7329	L24342
7330	L24346
7331	L24347
7332	L24351
7333	L24359
7334	L24361
7335	L24363
7336	L24364
7337	L24368
7338	L24378
7339	L24385
7340	L24388
7341	L24396
7342	L24398
7343	L24401
7344	L24403
7345	L24404
7346	L24406
7347	L24412
7348	L24413
7349	L24418
7350	L24421
7351	L24422
7352	L24426
7353	L24431
7354	L24434
7355	L24437
7356	L24438
7357	L24440
7358	L24454
7359	L24455
7360	L24460
7361	L24462
7362	L24467
7363	L24468
7364	L24470
7365	L24480
7366	L24482
7367	L24485
7368	L24487
7369	L24488
7370	L24496
7371	L24500
7372	L24501
7373	L24505
7374	L24506
7375	L24507
7376	L24508
7377	L24512
7378	L24518
7379	L24529
7380	L24533
7381	L24535
7382	L24537
7383	L24541
7384	L24542
7385	L24543
7386	L24544
7387	L24548
7388	L24550
7389	L24551
7390	L24553
7391	L24555
7392	L24556
7393	L24559
7394	L24562
7395	L24568
7396	L24570
7397	L24571
7398	L24573
7399	L24574
7400	L24576
7401	L24579
7402	L24580
7403	L24583
7404	L24584
7405	L24586
7406	L24588
7407	L24593
7408	L24595
7409	L24597
7410	L24601
7411	L24602
7412	L24605
7413	L24612
7414	L24614
7415	L24617
7416	L24619
7417	L24622
7418	L24632
7419	L24638
7420	L24641
7421	L24644
7422	L24649
7423	L24651
7424	L24654
7425	L24659
7426	L24661
7427	L24663
7428	L24664
7429	L24674
7430	L24675
7431	L24678
7432	L24680
7433	L24682
7434	L24683
7435	L24687
7436	L24690
7437	L24691
7438	L24696
7439	L24706
7440	L24707
7441	L24708
7442	L24715
7443	L24717
7444	L24720
7445	L24721
7446	L24723
7447	L24724
7448	L24726
7449	L24727
7450	L24728
7451	L24730
7452	L24731
7453	L24732
7454	L24736
7455	L24743
7456	L24746
7457	L24747
7458	L24750
7459	L24752
7460	L24754
7461	L24756
7462	L24761
7463	L24763
7464	L24764
7465	L24770
7466	L24771
7467	L24772
7468	L24773
7469	L24777
7470	L24782
7471	L24788
7472	L24790
7473	L24792
7474	L24794
7475	L24795
7476	L24796
7477	L24801
7478	L24805
7479	L24818
7480	L24819
7481	L24822
7482	L24824
7483	L24827
7484	L24829
7485	L24832
7486	L24835
7487	L24836
7488	L24838
7489	L24842
7490	L24843
7491	L24849
7492	L24850
7493	L24855
7494	L24860
7495	L24861
7496	L24865
7497	L24867
7498	L24870
7499	L24877
7500	L24889
7501	L24890
7502	L24891
7503	L24892
7504	L24893
7505	L24900
7506	L24903
7507	L24907
7508	L24909
7509	L24910
7510	L24911
7511	L24913
7512	L24914
7513	L24915
7514	L24917
7515	L24923
7516	L24928
7517	L24929
7518	L24930
7519	L24932
7520	L24935
7521	L24939
7522	L24943
7523	L24952
7524	L24957
7525	L24958
7526	L24960
7527	L24961
7528	L24962
7529	L24963
7530	L24964
7531	L24965
7532	L24972
7533	L24975
7534	L24976
7535	L24980
7536	L24984
7537	L24986
7538	L24987
7539	L24991
7540	L24992
7541	L25003
7542	L25005
7543	L25011
7544	L25013
7545	L25016
7546	L25019
7547	L25021
7548	L25028
7549	L25031
7550	L25033
7551	L25034
7552	L25035
7553	L25037
7554	L25040
7555	L25041
7556	L25047
7557	L25048
7558	L25054
7559	L25056
7560	L25057
7561	L25058
7562	L25064
7563	L25066
7564	L25067
7565	L25068
7566	L25074
7567	L25075
7568	L25079
7569	L25085
7570	L25087
7571	L25089
7572	L25090
7573	L25091
7574	L25092
7575	L25094
7576	L25095
7577	L25098
7578	L25099
7579	L25103
7580	L25104
7581	L25105
7582	L25109
7583	L25110
7584	L25113
7585	L25115
7586	L25117
7587	L25118
7588	L25120
7589	L25122
7590	L25123
7591	L25126
7592	L25128
7593	L25130
7594	L25131
7595	L25133
7596	L25134
7597	L25136
7598	L25140
7599	L25143
7600	L25146
7601	L25147
7602	L25152
7603	L25153
7604	L25154
7605	L25155
7606	L25157
7607	L25161
7608	L25162
7609	L25163
7610	L25164
7611	L25167
7612	L25170
7613	L25171
7614	L25174
7615	L25175
7616	L25177
7617	L25178
7618	L25180
7619	L25183
7620	L25185
7621	L25190
7622	L25193
7623	L25205
7624	L25206
7625	L25209
7626	L25210
7627	L25215
7628	L25216
7629	L25217
7630	L25221
7631	L25227
7632	L25230
7633	L25238
7634	L25247
7635	L25248
7636	L25249
7637	L25251
7638	L25256
7639	L25257
7640	L25260
7641	L25263
7642	L25266
7643	L25269
7644	L25272
7645	L25274
7646	L25279
7647	L25285
7648	L25287
7649	L25290
7650	L25294
7651	L25298
7652	L25299
7653	L25300
7654	L25302
7655	L25303
7656	L25305
7657	L25308
7658	L25310
7659	L25312
7660	L25319
7661	L25322
7662	L25324
7663	L25326
7664	L25328
7665	L25329
7666	L25332
7667	L25334
7668	L25336
7669	L25338
7670	L25341
7671	L25344
7672	L25347
7673	L25349
7674	L25352
7675	L25355
7676	L25358
7677	L25361
7678	L25363
7679	L25367
7680	L25368
7681	L25371
7682	L25372
7683	L25377
7684	L25380
7685	L25382
7686	L25383
7687	L25386
7688	L25391
7689	L25393
7690	L25396
7691	L25397
7692	L25398
7693	L25399
7694	L25400
7695	L25401
7696	L25402
7697	L25403
7698	L25409
7699	L25412
7700	L25413
7701	L25414
7702	L25415
7703	L25418
7704	L25419
7705	L25420
7706	L25421
7707	L25423
7708	L25429
7709	L25431
7710	L25432
7711	L25435
7712	L25436
7713	L25437
7714	L25445
7715	L25447
7716	L25451
7717	L25452
7718	L25454
7719	L25456
7720	L25457
7721	L25458
7722	L25459
7723	L25463
7724	L25464
7725	L25465
7726	L25466
7727	L25467
7728	L25471
7729	L25472
7730	L25473
7731	L25478
7732	L25479
7733	L25480
7734	L25482
7735	L25486
7736	L25488
7737	L25489
7738	L25492
7739	L25496
7740	L25497
7741	L25498
7742	L25500
7743	L25501
7744	L25503
7745	L25505
7746	L25508
7747	L25509
7748	L25511
7749	L25512
7750	L25516
7751	L25519
7752	L25521
7753	L25523
7754	L25530
7755	L25532
7756	L25536
7757	L25538
7758	L25539
7759	L25542
7760	L25545
7761	L25548
7762	L25549
7763	L25551
7764	L25552
7765	L25554
7766	L25559
7767	L25561
7768	L25562
7769	L25564
7770	L25570
7771	L25571
7772	L25574
7773	L25576
7774	L25578
7775	L25580
7776	L25591
7777	L25595
7778	L25598
7779	L25599
7780	L25601
7781	L25602
7782	L25614
7783	L25616
7784	L25621
7785	L25623
7786	L25626
7787	L25632
7788	L25633
7789	L25637
7790	L25638
7791	L25639
7792	L25641
7793	L25642
7794	L25644
7795	L25646
7796	L25648
7797	L25649
7798	L25653
7799	L25656
7800	L25664
7801	L25667
7802	L25668
7803	L25670
7804	L25672
7805	L25673
7806	L25679
7807	L25680
7808	L25683
7809	L25685
7810	L25689
7811	L25692
7812	L25696
7813	L25702
7814	L25705
7815	L25707
7816	L25708
7817	L25711
7818	L25712
7819	L25715
7820	L25719
7821	L25721
7822	L25722
7823	L25724
7824	L25728
7825	L25729
7826	L25738
7827	L25739
7828	L25743
7829	L25745
7830	L25758
7831	L25761
7832	L25762
7833	L25769
7834	L25774
7835	L25775
7836	L25783
7837	L25784
7838	L25786
7839	L25788
7840	L25791
7841	L25797
7842	L25800
7843	L25801
7844	L25803
7845	L25805
7846	L25809
7847	L25818
7848	L25819
7849	L25820
7850	L25821
7851	L25822
7852	L25823
7853	L25824
7854	L25826
7855	L25829
7856	L25830
7857	L25837
7858	L25840
7859	L25842
7860	L25843
7861	L25845
7862	L25846
7863	L25848
7864	L25849
7865	L25851
7866	L25854
7867	L25859
7868	L25861
7869	L25862
7870	L25865
7871	L25870
7872	L25877
7873	L25884
7874	L25885
