lind	locus
2148	L28255
2149	L28256
2150	L28263
2151	L28292
2152	L28327
2153	L28342
2154	L28345
2155	L28352
2156	L28360
2157	L28362
2158	L28366
2159	L28374
2160	L28385
2161	L28391
2162	L28394
2163	L28423
2164	L28437
2165	L28447
2166	L28465
2167	L28466
2168	L28475
2169	L28502
2170	L28503
2171	L28504
2172	L28513
2173	L28523
2174	L28545
2175	L28546
2176	L28550
2177	L28557
2178	L28562
2179	L28569
2180	L28574
2181	L28585
2182	L28592
2183	L28596
2184	L28603
2185	L28606
2186	L28618
2187	L28621
2188	L28634
2189	L28644
2190	L28652
2191	L28663
2192	L28682
2193	L28694
2194	L28705
2195	L28721
2196	L28729
2197	L28810
2198	L28870
2199	L28927
2200	L28937
2201	L29096
2202	L29117
2203	L29125
2204	L29186
2205	L29190
2206	L29244
2207	L29345
2208	L29417
2209	L29421
2210	L29443
2211	L29456
2212	L29459
2213	L29470
2214	L29486
2215	L29553
2216	L29568
2217	L29570
2218	L29593
2219	L29601
2220	L29603
2221	L29604
2222	L29613
2223	L29618
2224	L29625
2225	L29631
2226	L29655
2227	L29656
2228	L29668
2229	L29685
2230	L29686
2231	L29690
2232	L29724
2233	L29737
2234	L29747
2235	L29753
2236	L29760
2237	L29765
2238	L29768
2239	L29769
2240	L29781
2241	L29792
2242	L29793
2243	L29823
2244	L29831
2245	L29832
2246	L29862
2247	L29871
2248	L29873
2249	L29900
2250	L29903
2251	L29912
2252	L29917
2253	L29924
2254	L29931
2255	L29955
2256	L29972
2257	L29979
2258	L29992
2259	L30023
2260	L30030
2261	L30037
2262	L30056
2263	L30061
2264	L30073
2265	L30101
2266	L30120
2267	L30154
2268	L30156
2269	L30160
2270	L30166
2271	L30189
2272	L30194
2273	L30209
2274	L30222
2275	L30226
2276	L30252
2277	L30269
2278	L30270
2279	L30273
2280	L30286
2281	L30288
2282	L30299
2283	L30305
2284	L30327
2285	L30329
2286	L30333
2287	L30348
2288	L30349
2289	L30351
2290	L30362
2291	L30381
2292	L30387
2293	L30391
2294	L30405
2295	L30408
2296	L30409
2297	L30428
2298	L30442
2299	L30454
2300	L30457
2301	L30459
2302	L30471
2303	L30481
2304	L30484
2305	L30496
2306	L30506
2307	L30519
2308	L30544
2309	L30555
2310	L30584
2311	L30591
2312	L30601
2313	L30633
2314	L30639
2315	L30671
2316	L30685
2317	L30758
2318	L30767
2319	L30768
2320	L30772
2321	L30777
2322	L30783
2323	L30801
2324	L30814
2325	L30823
2326	L30840
2327	L30850
2328	L30859
2329	L30870
2330	L30888
2331	L30896
2332	L30905
2333	L30917
2334	L30938
2335	L30942
2336	L30943
2337	L30948
2338	L30958
2339	L30964
2340	L30966
2341	L31005
2342	L31017
2343	L31022
2344	L31047
2345	L31051
2346	L31070
2347	L31072
2348	L31094
2349	L31100
2350	L31109
2351	L31110
2352	L31116
2353	L31122
2354	L31124
2355	L31127
2356	L31139
2357	L31145
2358	L31164
2359	L31169
2360	L31170
2361	L31171
2362	L31209
2363	L31223
2364	L31226
2365	L31244
2366	L31245
2367	L31262
2368	L31270
2369	L31275
2370	L31288
2371	L31289
2372	L31301
2373	L31305
2374	L31320
2375	L31392
2376	L31397
2377	L31407
2378	L31408
2379	L31409
2380	L31413
2381	L31437
2382	L31439
2383	L31441
2384	L31442
2385	L31466
2386	L31467
2387	L31498
2388	L31510
2389	L31520
2390	L31536
2391	L31569
2392	L31590
2393	L31591
2394	L31598
2395	L31614
2396	L31616
2397	L31638
2398	L31647
2399	L31649
2400	L31657
2401	L31670
2402	L31674
2403	L31679
2404	L31689
2405	L31701
2406	L31704
2407	L31712
2408	L31721
2409	L31725
2410	L31726
2411	L31742
2412	L31744
2413	L31767
2414	L31814
2415	L31852
2416	L31878
2417	L31888
2418	L31891
2419	L31917
2420	L31930
2421	L31931
2422	L31940
2423	L31945
2424	L31958
2425	L31959
2426	L31960
2427	L31965
2428	L31966
2429	L31973
2430	L31975
2431	L32007
2432	L32015
2433	L32041
2434	L32049
2435	L32095
2436	L32096
2437	L32111
2438	L32112
2439	L32149
2440	L32159
2441	L32169
2442	L32173
2443	L32180
2444	L32181
2445	L32182
2446	L32188
2447	L32203
2448	L32223
2449	L32233
2450	L32245
2451	L32270
2452	L32273
2453	L32313
2454	L32317
2455	L32324
2456	L32332
2457	L32344
2458	L32348
2459	L32354
2460	L32358
2461	L32396
2462	L32405
2463	L32409
2464	L32429
2465	L32436
2466	L32457
2467	L32467
2468	L32468
2469	L32476
2470	L32485
2471	L32488
2472	L32504
2473	L32505
2474	L32517
2475	L32543
2476	L32573
2477	L32582
2478	L32583
2479	L32619
2480	L32645
2481	L32654
2482	L32662
2483	L32663
2484	L32665
2485	L32695
2486	L32708
2487	L32715
2488	L32718
2489	L32727
2490	L32744
2491	L32747
2492	L32753
2493	L32761
2494	L32767
2495	L32779
2496	L32806
2497	L32812
2498	L32829
2499	L32841
2500	L32867
2501	L32872
2502	L32893
2503	L32900
2504	L32906
2505	L32942
2506	L32947
2507	L32958
2508	L33000
2509	L33015
2510	L33036
2511	L33040
2512	L33075
2513	L33079
2514	L33087
2515	L33093
2516	L33109
2517	L33111
2518	L33116
2519	L33119
2520	L33126
2521	L33147
2522	L33166
2523	L33182
2524	L33201
2525	L33211
2526	L33242
2527	L33248
2528	L33251
2529	L33258
2530	L33261
2531	L33273
2532	L33275
2533	L33282
2534	L33295
2535	L33309
2536	L33315
2537	L33335
2538	L33377
2539	L33388
2540	L33398
2541	L33400
2542	L33414
2543	L33452
2544	L33456
2545	L33460
2546	L33465
2547	L33479
2548	L33493
2549	L33512
2550	L33532
2551	L33535
2552	L33541
2553	L33544
2554	L33547
2555	L33560
2556	L33595
2557	L33600
2558	L33604
2559	L33610
2560	L33620
2561	L33644
2562	L33661
2563	L33693
2564	L33696
2565	L33718
2566	L33732
2567	L33757
2568	L33769
2569	L33774
2570	L33776
2571	L33788
2572	L33802
2573	L33804
2574	L33810
2575	L33824
2576	L33826
2577	L33837
2578	L33845
2579	L33857
2580	L33858
2581	L33863
2582	L33873
2583	L33874
2584	L33889
2585	L33892
2586	L33903
2587	L34155
2588	L34158
2589	L34166
2590	L34183
2591	L34189
2592	L34219
2593	L34221
2594	L34247
2595	L34268
2596	L34270
2597	L34296
2598	L34316
2599	L34330
2600	L34367
2601	L34387
2602	L34391
2603	L34396
2604	L34428
2605	L34446
2606	L34489
2607	L34524
2608	L34539
2609	L34549
2610	L34566
2611	L34604
2612	L34647
2613	L34683
2614	L34698
2615	L34709
2616	L34738
2617	L34741
2618	L34778
2619	L34783
2620	L34788
2621	L34808
2622	L34810
2623	L34830
2624	L34849
2625	L34869
2626	L34872
2627	L34895
2628	L34898
2629	L34899
2630	L34923
2631	L34931
2632	L34935
2633	L34947
2634	L34955
2635	L34966
2636	L34981
2637	L34987
2638	L35006
2639	L35007
2640	L35013
2641	L35017
2642	L35020
2643	L35042
2644	L35063
2645	L35064
2646	L35069
2647	L35073
2648	L35092
2649	L35098
2650	L35100
2651	L35131
2652	L35134
2653	L35136
2654	L35144
2655	L35156
2656	L35173
2657	L35199
2658	L35206
2659	L35215
2660	L35219
2661	L35228
2662	L35236
2663	L35242
2664	L35251
2665	L35252
2666	L35272
2667	L35290
2668	L35291
2669	L35293
2670	L35308
2671	L35316
2672	L35323
2673	L35331
2674	L35336
2675	L35337
2676	L35342
2677	L35346
2678	L35347
2679	L35353
2680	L35370
2681	L35380
2682	L35386
2683	L35388
2684	L35392
2685	L35401
2686	L35408
2687	L35417
2688	L35429
2689	L35440
2690	L35470
2691	L35485
2692	L35494
2693	L35518
2694	L35520
2695	L35521
2696	L35527
2697	L35528
2698	L35541
2699	L35547
2700	L35549
2701	L35568
2702	L35599
2703	L35606
2704	L35614
2705	L35624
2706	L35628
2707	L35643
2708	L35657
2709	L35664
2710	L35666
2711	L35674
2712	L35678
2713	L35683
2714	L35698
2715	L35715
2716	L35719
2717	L35725
2718	L35726
2719	L35727
2720	L35729
2721	L35733
2722	L35770
2723	L35778
2724	L35779
2725	L35780
2726	L35783
2727	L35808
2728	L35809
2729	L35831
2730	L35835
2731	L35876
2732	L35894
2733	L35911
2734	L35914
2735	L35928
2736	L35930
2737	L35933
2738	L35936
2739	L35949
2740	L35953
2741	L35971
2742	L35999
2743	L36016
2744	L36036
2745	L36053
2746	L36056
2747	L36076
2748	L36087
2749	L36091
2750	L36107
2751	L36155
2752	L36225
2753	L36232
2754	L36234
2755	L36236
2756	L36243
2757	L36256
2758	L36266
2759	L36321
2760	L36327
2761	L36339
2762	L36342
2763	L36367
2764	L36386
2765	L36394
2766	L36400
2767	L36403
2768	L36409
2769	L36415
2770	L36424
2771	L36431
2772	L36452
2773	L36460
2774	L36501
2775	L36514
2776	L36525
2777	L36526
2778	L36534
2779	L36591
2780	L36598
2781	L36619
2782	L36658
2783	L36674
2784	L36687
2785	L36694
2786	L36700
2787	L36702
2788	L36703
2789	L36707
2790	L36709
2791	L36718
2792	L36741
2793	L36744
2794	L36745
2795	L36755
2796	L36762
2797	L36767
2798	L36781
2799	L36792
2800	L36799
2801	L36810
2802	L36832
2803	L36838
2804	L36855
2805	L36856
2806	L36868
2807	L36869
2808	L36879
2809	L36886
2810	L36888
2811	L36897
2812	L36912
2813	L36915
2814	L36916
2815	L36923
2816	L36931
2817	L36950
2818	L36951
2819	L36969
2820	L36979
2821	L36992
2822	L36997
2823	L36998
2824	L37012
2825	L37046
2826	L37048
2827	L37070
2828	L37078
2829	L37084
2830	L37088
2831	L37099
2832	L37102
2833	L37118
2834	L37131
2835	L37133
2836	L37145
2837	L37174
2838	L37183
2839	L37219
2840	L37230
2841	L37238
2842	L37266
2843	L37283
2844	L37287
2845	L37302
2846	L37321
2847	L37333
2848	L37337
2849	L37349
2850	L37352
2851	L37358
2852	L37365
2853	L37369
2854	L37371
2855	L37400
2856	L37429
2857	L37438
2858	L37440
2859	L37464
2860	L37465
2861	L37479
2862	L37488
2863	L37498
2864	L37500
2865	L37517
2866	L37525
2867	L37540
2868	L37581
2869	L37589
2870	L37609
2871	L37621
2872	L37636
2873	L37644
2874	L37662
2875	L37677
2876	L37706
2877	L37721
2878	L37725
2879	L37726
2880	L37747
2881	L37749
2882	L37760
2883	L37795
2884	L37810
2885	L37819
2886	L37832
2887	L37833
2888	L37843
2889	L37858
2890	L37887
2891	L37890
2892	L37895
2893	L37903
2894	L37912
2895	L37914
2896	L37931
2897	L37960
2898	L37978
2899	L37983
2900	L37985
2901	L38004
2902	L38007
2903	L38008
2904	L38026
2905	L38040
2906	L38043
2907	L38045
2908	L38048
2909	L38062
2910	L38065
2911	L38069
2912	L38070
2913	L38075
2914	L38077
2915	L38079
2916	L38081
2917	L38088
2918	L38104
2919	L38107
2920	L38117
2921	L38125
2922	L38130
2923	L38137
2924	L38144
2925	L38151
2926	L38162
2927	L38168
2928	L38173
2929	L38181
2930	L38185
2931	L38206
2932	L38212
2933	L38214
2934	L38219
2935	L38224
2936	L38240
2937	L38252
2938	L38278
2939	L38281
2940	L38282
2941	L38286
2942	L38305
2943	L38307
2944	L38308
2945	L38310
2946	L38319
2947	L38322
2948	L38329
2949	L38338
2950	L38342
2951	L38343
2952	L38406
2953	L38448
2954	L38470
2955	L38477
2956	L38486
2957	L38491
2958	L38503
2959	L38509
2960	L38510
2961	L38533
2962	L38559
2963	L38577
2964	L38587
2965	L38592
2966	L38603
2967	L38623
2968	L38632
2969	L38640
2970	L38648
2971	L38655
2972	L38663
2973	L38675
2974	L38680
2975	L38681
2976	L38690
2977	L38694
2978	L38715
2979	L38773
2980	L38857
2981	L38878
2982	L38893
2983	L38896
2984	L38918
2985	L38932
2986	L38937
2987	L38947
2988	L38962
2989	L38978
2990	L38983
2991	L38985
2992	L38986
2993	L38990
2994	L38997
2995	L39006
2996	L39010
2997	L39023
2998	L39046
2999	L39051
3000	L39054
3001	L39063
3002	L39075
3003	L39079
3004	L39081
3005	L39105
3006	L39146
3007	L39208
3008	L39230
3009	L39232
3010	L39239
3011	L39244
3012	L39245
3013	L39251
3014	L39255
3015	L39256
3016	L39257
3017	L39260
3018	L39265
3019	L39269
3020	L39271
3021	L39272
3022	L39286
3023	L39289
3024	L39301
3025	L39350
3026	L39353
3027	L39384
3028	L39387
3029	L39388
3030	L39466
3031	L39482
3032	L39500
3033	L39518
3034	L39541
3035	L39543
3036	L39552
3037	L39559
3038	L39565
3039	L39581
3040	L39582
3041	L39583
3042	L39591
3043	L39601
3044	L39632
3045	L39645
3046	L39647
3047	L39649
3048	L39662
3049	L39693
3050	L39704
3051	L39706
3052	L39709
3053	L39715
3054	L39746
3055	L39763
3056	L39766
3057	L39767
3058	L39768
3059	L39786
3060	L39796
3061	L39808
3062	L39810
3063	L39819
3064	L39833
3065	L39852
3066	L39877
3067	L39925
3068	L39946
3069	L39971
3070	L39986
3071	L39988
3072	L39997
3073	L39998
3074	L40005
3075	L40044
3076	L40060
3077	L40075
3078	L40077
3079	L40078
3080	L40079
3081	L40083
3082	L40085
3083	L40087
3084	L40090
3085	L40109
3086	L40119
3087	L40123
3088	L40124
3089	L40137
3090	L40142
3091	L40171
3092	L40179
3093	L40187
3094	L40205
3095	L40207
3096	L40224
3097	L40238
3098	L40254
3099	L40305
3100	L40329
3101	L40337
3102	L40361
3103	L40400
3104	L40445
3105	L40446
3106	L40469
3107	L40475
3108	L40478
3109	L40489
3110	L40522
3111	L40527
3112	L40528
3113	L40536
3114	L40559
3115	L40563
3116	L40566
3117	L40572
3118	L40582
3119	L40583
3120	L40608
3121	L40625
3122	L40636
3123	L40647
3124	L40671
3125	L40696
3126	L40720
3127	L40722
3128	L40729
3129	L40743
3130	L40751
3131	L40756
3132	L40772
3133	L40785
3134	L40792
3135	L40793
3136	L40817
3137	L40831
3138	L40836
3139	L40847
3140	L40853
3141	L40869
3142	L40873
3143	L40880
3144	L40881
3145	L40892
3146	L40936
3147	L40948
3148	L40974
3149	L40979
3150	L40986
3151	L40999
3152	L41011
3153	L41019
3154	L41020
3155	L41035
3156	L41059
3157	L41071
3158	L41073
3159	L41088
3160	L41089
3161	L41101
3162	L41113
3163	L41119
3164	L41137
3165	L41159
3166	L41168
3167	L41171
3168	L41186
3169	L41206
3170	L41214
3171	L41220
3172	L41223
3173	L41227
3174	L41241
3175	L41293
3176	L41312
3177	L41314
3178	L41326
3179	L41328
3180	L41349
3181	L41360
3182	L41394
3183	L41399
3184	L41404
3185	L41423
3186	L41464
3187	L41472
3188	L41479
3189	L41495
3190	L41503
3191	L41507
3192	L41513
3193	L41519
3194	L41523
3195	L41528
3196	L41581
3197	L41626
3198	L41651
3199	L41652
3200	L41665
3201	L41688
3202	L41695
3203	L41725
3204	L41728
3205	L41739
3206	L41741
3207	L41743
3208	L41753
3209	L41761
3210	L41768
3211	L41770
3212	L41776
3213	L41786
3214	L41797
3215	L41822
3216	L41834
3217	L41857
3218	L41873
3219	L41878
3220	L41882
3221	L41897
3222	L41918
3223	L41929
3224	L41930
3225	L41944
3226	L41958
3227	L41971
3228	L41980
3229	L42001
3230	L42009
3231	L42013
3232	L42033
3233	L42043
3234	L42051
3235	L42052
3236	L42059
3237	L42066
3238	L42087
3239	L42092
3240	L42101
3241	L42102
3242	L42123
3243	L42160
3244	L42168
3245	L42169
3246	L42198
3247	L42225
3248	L42244
3249	L42271
3250	L42292
3251	L42293
3252	L42325
3253	L42326
3254	L42332
3255	L42365
3256	L42379
3257	L42398
3258	L42400
3259	L42409
3260	L42410
3261	L42435
3262	L42443
3263	L42467
3264	L42496
3265	L42515
3266	L42534
3267	L42555
3268	L42558
3269	L42560
3270	L42596
3271	L42598
3272	L42613
3273	L42631
3274	L42638
3275	L42655
3276	L42690
3277	L42691
3278	L42696
3279	L42707
3280	L42716
3281	L42734
3282	L42736
3283	L42737
3284	L42739
3285	L42760
3286	L42772
3287	L42785
3288	L42797
3289	L42803
3290	L42815
3291	L42823
3292	L42828
3293	L42832
3294	L42836
3295	L42840
3296	L42862
3297	L42877
3298	L42878
3299	L42883
3300	L42892
3301	L42903
3302	L42915
3303	L42919
3304	L42938
3305	L42949
3306	L42958
3307	L42967
3308	L42974
3309	L42987
3310	L43002
3311	L43004
3312	L43009
3313	L43016
3314	L43017
3315	L43021
3316	L43031
3317	L43071
3318	L43075
3319	L43081
3320	L43091
3321	L43115
3322	L43117
3323	L43121
3324	L43130
3325	L43136
3326	L43144
3327	L43152
3328	L43157
3329	L43160
3330	L43183
3331	L43193
3332	L43199
3333	L43200
3334	L43219
3335	L43237
3336	L43253
3337	L43285
3338	L43289
3339	L43310
3340	L43311
3341	L43324
3342	L43356
3343	L43364
3344	L43377
3345	L43389
3346	L43401
3347	L43411
3348	L43413
3349	L43419
3350	L43423
3351	L43427
3352	L43432
3353	L43437
3354	L43440
3355	L43474
3356	L43501
3357	L43509
3358	L43517
3359	L43542
3360	L43560
3361	L43563
3362	L43575
3363	L43576
3364	L43577
3365	L43578
3366	L43594
3367	L43595
3368	L43614
3369	L43616
3370	L43631
3371	L43671
3372	L43673
3373	L43686
3374	L43695
3375	L43696
3376	L43699
3377	L43706
3378	L43710
3379	L43717
3380	L43734
3381	L43736
3382	L43739
3383	L43741
3384	L43749
3385	L43752
3386	L43771
3387	L43772
3388	L43782
3389	L43803
3390	L43826
3391	L43831
3392	L43862
3393	L43885
3394	L43888
3395	L43891
3396	L43895
3397	L43899
3398	L43924
3399	L43929
3400	L43935
3401	L43949
3402	L43952
3403	L43955
3404	L43961
3405	L43968
3406	L44026
3407	L44038
3408	L44053
3409	L44070
3410	L44072
3411	L44075
3412	L44089
3413	L44099
3414	L44152
3415	L44155
3416	L44352
3417	L44361
3418	L44401
3419	L44405
3420	L44494
3421	L44511
3422	L44534
3423	L44535
3424	L44538
3425	L44550
3426	L44564
3427	L44577
3428	L44606
3429	L44612
3430	L44646
3431	L44653
3432	L44668
3433	L44674
3434	L44675
3435	L44693
3436	L44709
3437	L44713
3438	L44750
3439	L44753
3440	L44760
3441	L44770
3442	L44792
3443	L44793
3444	L44806
3445	L44810
3446	L44811
3447	L44836
3448	L44863
3449	L44906
3450	L44907
3451	L44913
3452	L44921
3453	L44976
3454	L44980
3455	L44986
3456	L45010
3457	L45012
3458	L45024
3459	L45048
3460	L45049
3461	L45065
3462	L45076
3463	L45081
3464	L45095
3465	L45104
3466	L45130
3467	L45167
3468	L45176
3469	L45186
3470	L45187
3471	L45198
3472	L45236
3473	L45242
3474	L45311
3475	L45325
3476	L45327
3477	L45344
3478	L45371
3479	L45397
3480	L45400
3481	L45401
3482	L45412
3483	L45415
3484	L45425
3485	L45472
3486	L45490
3487	L45492
3488	L45511
3489	L45530
3490	L45559
3491	L45563
3492	L45595
3493	L45607
3494	L45616
3495	L45641
3496	L45648
3497	L45650
3498	L45665
3499	L45674
3500	L45688
3501	L45701
3502	L45705
3503	L45716
3504	L45727
3505	L45733
3506	L45735
3507	L45746
3508	L45758
3509	L45769
3510	L45781
3511	L45798
3512	L45813
3513	L45834
3514	L45846
3515	L45849
3516	L45850
3517	L45858
3518	L45859
3519	L45864
3520	L45877
3521	L45884
3522	L45885
3523	L45895
3524	L45918
3525	L45929
3526	L45954
3527	L45968
3528	L45986
3529	L46013
3530	L46016
3531	L46017
3532	L46028
3533	L46034
3534	L46048
3535	L46058
3536	L46061
3537	L46064
3538	L46115
3539	L46140
3540	L46163
3541	L46178
3542	L46186
3543	L46192
3544	L46218
3545	L46241
3546	L46243
3547	L46256
3548	L46257
3549	L46263
3550	L46271
3551	L46272
3552	L46279
3553	L46285
3554	L46289
3555	L46308
3556	L46309
3557	L46324
3558	L46337
3559	L46349
3560	L46352
3561	L46375
3562	L46396
3563	L46399
3564	L46426
3565	L46441
3566	L46468
3567	L46494
3568	L46504
3569	L46508
3570	L46532
3571	L46539
3572	L46582
3573	L46609
3574	L46610
3575	L46624
3576	L46627
3577	L46632
3578	L46644
3579	L46656
3580	L46657
3581	L46663
3582	L46688
3583	L46689
3584	L46690
3585	L46693
3586	L46696
3587	L46704
3588	L46732
3589	L46736
3590	L46738
3591	L46742
3592	L46765
3593	L46797
3594	L46805
3595	L46815
3596	L46824
3597	L46859
3598	L46865
3599	L46878
3600	L46887
3601	L46938
3602	L46961
3603	L46975
3604	L46980
3605	L46990
3606	L46999
3607	L47014
3608	L47036
3609	L47060
3610	L47072
3611	L47073
3612	L47077
3613	L47088
3614	L47093
3615	L47113
3616	L47116
3617	L47126
3618	L47138
3619	L47142
3620	L47153
3621	L47179
3622	L47185
3623	L47222
3624	L47223
3625	L47248
3626	L47256
3627	L47257
3628	L47284
3629	L47297
3630	L47298
3631	L47303
3632	L47311
3633	L47319
3634	L47338
3635	L47344
3636	L47360
3637	L47365
3638	L47378
3639	L47379
3640	L47383
3641	L47389
3642	L47408
3643	L47417
3644	L47442
3645	L47488
3646	L47498
3647	L47499
3648	L47500
3649	L47502
3650	L47509
3651	L47554
3652	L47558
3653	L47559
3654	L47568
3655	L47574
3656	L47586
3657	L47589
3658	L47607
3659	L47608
3660	L47611
3661	L47633
3662	L47636
3663	L47650
3664	L47667
3665	L47670
3666	L47674
3667	L47675
3668	L47704
3669	L47718
3670	L47748
3671	L47751
3672	L47754
3673	L47760
3674	L47775
3675	L47785
3676	L47796
3677	L47803
3678	L47831
3679	L47836
3680	L47882
3681	L47899
3682	L47913
3683	L47916
3684	L47921
3685	L47924
3686	L47926
3687	L47943
3688	L47944
3689	L47948
3690	L47949
3691	L47970
3692	L47973
3693	L47974
3694	L47976
3695	L47977
3696	L47995
3697	L48031
3698	L48034
3699	L48092
3700	L48120
3701	L48131
3702	L48132
3703	L48135
3704	L48159
3705	L48163
3706	L48194
3707	L48271
3708	L48274
3709	L48288
3710	L48292
3711	L48294
3712	L48305
3713	L48354
3714	L48358
3715	L48361
3716	L48363
3717	L48418
3718	L48465
3719	L48481
3720	L48507
3721	L48510
3722	L48519
3723	L48533
3724	L48570
3725	L48576
3726	L48577
3727	L48581
3728	L48601
3729	L48602
3730	L48629
3731	L48633
3732	L48642
3733	L48658
3734	L48665
3735	L48669
3736	L48673
3737	L48686
3738	L48687
3739	L48691
3740	L48731
3741	L48736
3742	L48762
3743	L48794
3744	L48819
3745	L48832
3746	L48846
3747	L48852
3748	L48857
3749	L48880
3750	L48890
3751	L48895
3752	L48898
3753	L48902
3754	L48906
3755	L48938
3756	L48953
3757	L48955
3758	L48982
3759	L48984
3760	L48989
3761	L49005
3762	L49019
3763	L49027
3764	L49036
3765	L49037
3766	L49043
3767	L49073
3768	L49090
3769	L49093
3770	L49097
3771	L49106
3772	L49121
3773	L49124
3774	L49139
3775	L49147
3776	L49150
3777	L49166
3778	L49172
3779	L49191
3780	L49248
3781	L49279
3782	L49298
3783	L49308
3784	L49312
3785	L49317
3786	L49352
3787	L49360
3788	L49382
3789	L49383
3790	L49396
3791	L49403
3792	L49409
3793	L49462
3794	L49512
3795	L49521
3796	L49525
3797	L49534
3798	L49547
3799	L49552
3800	L49562
3801	L49572
3802	L49579
3803	L49594
3804	L49604
3805	L49655
3806	L49674
3807	L49685
3808	L49699
3809	L49701
3810	L49715
3811	L49734
3812	L49737
3813	L49756
3814	L49768
3815	L49781
3816	L49785
3817	L49789
3818	L49793
3819	L49843
3820	L49865
3821	L49868
3822	L49883
3823	L49942
3824	L49961
3825	L49964
3826	L49985
3827	L50010
3828	L50043
3829	L50059
3830	L50079
3831	L50082
3832	L50087
3833	L50103
3834	L50123
3835	L50141
3836	L50181
3837	L50197
3838	L50217
3839	L50225
3840	L50244
3841	L50280
3842	L50290
3843	L50303
3844	L50318
3845	L50323
3846	L50328
3847	L50329
3848	L50331
3849	L50346
3850	L50350
3851	L50351
3852	L50363
3853	L50366
3854	L50379
3855	L50385
3856	L50419
3857	L50423
3858	L50475
3859	L50504
3860	L50552
3861	L50563
3862	L50567
3863	L50600
3864	L50606
3865	L50612
3866	L50623
3867	L50644
3868	L50646
3869	L50651
3870	L50656
3871	L50681
3872	L50690
3873	L50691
3874	L50708
3875	L50713
3876	L50727
3877	L50728
3878	L50733
3879	L50745
3880	L50748
3881	L50776
3882	L50786
3883	L50795
3884	L50823
3885	L50833
3886	L50836
3887	L50860
3888	L50869
3889	L50884
3890	L50890
3891	L50907
3892	L50922
3893	L50964
3894	L50970
3895	L50992
3896	L51003
3897	L51051
3898	L51055
3899	L51068
3900	L51070
3901	L51075
3902	L51114
3903	L51118
3904	L51121
3905	L51132
3906	L51163
3907	L51167
3908	L51180
3909	L51189
3910	L51203
3911	L51208
3912	L51217
3913	L51232
3914	L51254
3915	L51266
3916	L51272
3917	L51280
3918	L51302
3919	L51307
3920	L51314
3921	L51316
3922	L51329
3923	L51335
3924	L51351
3925	L51363
3926	L51367
3927	L51370
3928	L51377
3929	L51391
3930	L51397
3931	L51427
3932	L51440
3933	L51474
3934	L51479
3935	L51480
3936	L51483
3937	L51490
3938	L51493
3939	L51511
3940	L51528
3941	L51551
3942	L51553
3943	L51589
3944	L51596
3945	L51597
3946	L51600
3947	L51617
3948	L51628
3949	L51662
3950	L51672
3951	L51677
3952	L51687
3953	L51714
3954	L51739
3955	L51743
3956	L51790
3957	L51791
3958	L51795
3959	L51809
3960	L51812
3961	L51821
3962	L51824
3963	L51863
3964	L51882
3965	L51885
3966	L51902
3967	L51920
3968	L51929
3969	L51941
3970	L51977
3971	L52021
3972	L52040
3973	L52048
3974	L52052
3975	L52066
3976	L52071
3977	L52078
3978	L52083
3979	L52090
3980	L52095
3981	L52099
3982	L52136
3983	L52156
3984	L52190
3985	L52218
3986	L52221
3987	L52225
3988	L52233
3989	L52246
3990	L52252
3991	L52253
3992	L52265
3993	L52286
3994	L52316
3995	L52339
3996	L52345
3997	L52365
3998	L52377
3999	L52389
4000	L52409
4001	L52417
4002	L52427
4003	L52429
4004	L52433
4005	L52443
4006	L52451
4007	L52467
4008	L52503
4009	L52518
4010	L52528
4011	L52566
4012	L52570
4013	L52576
4014	L52623
4015	L52633
4016	L52643
4017	L52649
4018	L52663
4019	L52667
4020	L52670
4021	L52695
4022	L52698
4023	L52722
4024	L52724
4025	L52735
4026	L52750
4027	L52764
4028	L52772
4029	L52776
4030	L52795
4031	L52813
4032	L52815
4033	L52839
4034	L52843
4035	L52856
4036	L52889
4037	L52901
4038	L52909
4039	L52925
4040	L52929
4041	L52942
4042	L52960
4043	L52973
4044	L52977
4045	L52994
4046	L53003
4047	L53018
4048	L53068
4049	L53075
4050	L53085
4051	L53111
4052	L53113
4053	L53116
4054	L53129
4055	L53141
4056	L53164
4057	L53207
4058	L53233
4059	L53250
4060	L53260
4061	L53266
4062	L53297
4063	L53310
4064	L53326
4065	L53334
4066	L53343
4067	L53360
4068	L53364
4069	L53379
4070	L53425
4071	L53427
4072	L53435
4073	L53436
4074	L53454
4075	L53483
4076	L53491
4077	L53505
4078	L53512
4079	L53528
4080	L53534
4081	L53540
4082	L53543
4083	L53551
4084	L53563
4085	L53570
4086	L53577
4087	L53600
4088	L53620
4089	L53664
4090	L53710
4091	L53735
4092	L53738
4093	L53754
4094	L53764
4095	L53781
4096	L53794
4097	L53800
4098	L53807
4099	L53815
4100	L53824
4101	L53896
4102	L53902
4103	L53911
4104	L53928
4105	L53932
4106	L53946
4107	L53955
4108	L53970
4109	L53979
4110	L54034
4111	L54050
4112	L54063
4113	L54104
4114	L54126
4115	L54144
4116	L54151
4117	L54172
4118	L54184
4119	L54199
4120	L54262
4121	L54265
4122	L54279
4123	L54308
4124	L54310
4125	L54323
4126	L54328
4127	L54339
4128	L54350
4129	L54393
4130	L54401
4131	L54406
4132	L54434
4133	L54468
4134	L54469
4135	L54480
4136	L54483
4137	L54510
4138	L54526
4139	L54539
4140	L54541
4141	L54553
4142	L54569
4143	L54588
4144	L54599
4145	L54601
4146	L54630
