lind	locus
2148	L30954
2149	L30955
2150	L31026
2151	L31027
2152	L31031
2153	L31038
2154	L31040
2155	L31050
2156	L31058
2157	L31060
2158	L31107
2159	L31111
2160	L31120
2161	L31128
2162	L31163
2163	L31167
2164	L31168
2165	L31182
2166	L31192
2167	L31236
2168	L31261
2169	L31283
2170	L31294
2171	L31307
2172	L31314
2173	L31318
2174	L31327
2175	L31341
2176	L31351
2177	L31356
2178	L31377
2179	L31423
2180	L31428
2181	L31477
2182	L31524
2183	L31525
2184	L31551
2185	L31564
2186	L31572
2187	L31630
2188	L31637
2189	L31648
2190	L31651
2191	L31665
2192	L31693
2193	L31696
2194	L31717
2195	L31722
2196	L31741
2197	L31750
2198	L31751
2199	L31765
2200	L31785
2201	L31786
2202	L31798
2203	L31799
2204	L31808
2205	L31818
2206	L31819
2207	L31831
2208	L31832
2209	L31850
2210	L31870
2211	L31880
2212	L31908
2213	L31913
2214	L31914
2215	L31925
2216	L31938
2217	L31942
2218	L31970
2219	L31972
2220	L31977
2221	L31984
2222	L32006
2223	L32012
2224	L32026
2225	L32029
2226	L32034
2227	L32044
2228	L32063
2229	L32068
2230	L32071
2231	L32076
2232	L32080
2233	L32122
2234	L32144
2235	L32157
2236	L32165
2237	L32186
2238	L32207
2239	L32222
2240	L32241
2241	L32263
2242	L32287
2243	L32291
2244	L32303
2245	L32326
2246	L32330
2247	L32336
2248	L32349
2249	L32381
2250	L32391
2251	L32398
2252	L32413
2253	L32420
2254	L32426
2255	L32444
2256	L32463
2257	L32466
2258	L32480
2259	L32496
2260	L32541
2261	L32544
2262	L32564
2263	L32604
2264	L32605
2265	L32609
2266	L32632
2267	L32641
2268	L32650
2269	L32656
2270	L32657
2271	L32658
2272	L32659
2273	L32686
2274	L32749
2275	L32787
2276	L32788
2277	L32803
2278	L32830
2279	L32834
2280	L32835
2281	L32895
2282	L32905
2283	L32914
2284	L32940
2285	L32944
2286	L32977
2287	L32983
2288	L33026
2289	L33050
2290	L33057
2291	L33097
2292	L33099
2293	L33106
2294	L33120
2295	L33136
2296	L33137
2297	L33150
2298	L33178
2299	L33181
2300	L33223
2301	L33229
2302	L33255
2303	L33256
2304	L33269
2305	L33290
2306	L33324
2307	L33338
2308	L33349
2309	L33350
2310	L33357
2311	L33361
2312	L33372
2313	L33376
2314	L33379
2315	L33380
2316	L33383
2317	L33389
2318	L33402
2319	L33446
2320	L33454
2321	L33471
2322	L33476
2323	L33485
2324	L33495
2325	L33507
2326	L33513
2327	L33519
2328	L33521
2329	L33522
2330	L33523
2331	L33534
2332	L33550
2333	L33590
2334	L33591
2335	L33609
2336	L33611
2337	L33637
2338	L33641
2339	L33642
2340	L33649
2341	L33660
2342	L33680
2343	L33713
2344	L33719
2345	L33722
2346	L33738
2347	L33742
2348	L33755
2349	L33789
2350	L33797
2351	L33805
2352	L33809
2353	L33811
2354	L33818
2355	L33825
2356	L33830
2357	L33851
2358	L33866
2359	L33918
2360	L33928
2361	L33929
2362	L34048
2363	L34080
2364	L34081
2365	L34125
2366	L34126
2367	L34127
2368	L34145
2369	L34150
2370	L34160
2371	L34172
2372	L34199
2373	L34202
2374	L34225
2375	L34262
2376	L34319
2377	L34335
2378	L34345
2379	L34369
2380	L34382
2381	L34401
2382	L34403
2383	L34413
2384	L34427
2385	L34455
2386	L34465
2387	L34477
2388	L34493
2389	L34502
2390	L34532
2391	L34546
2392	L34556
2393	L34585
2394	L34605
2395	L34614
2396	L34626
2397	L34642
2398	L34644
2399	L34650
2400	L34718
2401	L34755
2402	L34761
2403	L34762
2404	L34764
2405	L34791
2406	L34794
2407	L34817
2408	L34821
2409	L34822
2410	L34826
2411	L34828
2412	L34835
2413	L34848
2414	L34855
2415	L34857
2416	L34859
2417	L34861
2418	L34874
2419	L34885
2420	L34891
2421	L34907
2422	L34916
2423	L34920
2424	L34924
2425	L34943
2426	L34957
2427	L34967
2428	L34971
2429	L34974
2430	L35011
2431	L35048
2432	L35061
2433	L35074
2434	L35075
2435	L35083
2436	L35090
2437	L35110
2438	L35121
2439	L35152
2440	L35164
2441	L35196
2442	L35198
2443	L35224
2444	L35268
2445	L35284
2446	L35305
2447	L35325
2448	L35327
2449	L35367
2450	L35373
2451	L35378
2452	L35383
2453	L35405
2454	L35438
2455	L35448
2456	L35453
2457	L35458
2458	L35473
2459	L35488
2460	L35502
2461	L35523
2462	L35579
2463	L35584
2464	L35610
2465	L35638
2466	L35665
2467	L35701
2468	L35703
2469	L35710
2470	L35712
2471	L35743
2472	L35748
2473	L35752
2474	L35754
2475	L35762
2476	L35777
2477	L35794
2478	L35822
2479	L35837
2480	L35844
2481	L35847
2482	L35857
2483	L35875
2484	L35885
2485	L35886
2486	L35937
2487	L35954
2488	L35972
2489	L35976
2490	L35978
2491	L36010
2492	L36026
2493	L36030
2494	L36034
2495	L36057
2496	L36062
2497	L36065
2498	L36085
2499	L36103
2500	L36106
2501	L36135
2502	L36140
2503	L36149
2504	L36199
2505	L36203
2506	L36231
2507	L36270
2508	L36272
2509	L36275
2510	L36284
2511	L36295
2512	L36335
2513	L36349
2514	L36365
2515	L36380
2516	L36390
2517	L36412
2518	L36429
2519	L36453
2520	L36458
2521	L36505
2522	L36511
2523	L36513
2524	L36516
2525	L36520
2526	L36524
2527	L36530
2528	L36532
2529	L36542
2530	L36552
2531	L36553
2532	L36565
2533	L36566
2534	L36574
2535	L36593
2536	L36609
2537	L36625
2538	L36634
2539	L36646
2540	L36679
2541	L36730
2542	L36734
2543	L36756
2544	L36766
2545	L36816
2546	L36834
2547	L36835
2548	L36840
2549	L36847
2550	L36848
2551	L36850
2552	L36852
2553	L36862
2554	L36871
2555	L36873
2556	L36885
2557	L36890
2558	L36892
2559	L36934
2560	L36949
2561	L36961
2562	L36978
2563	L36980
2564	L37014
2565	L37038
2566	L37041
2567	L37053
2568	L37089
2569	L37127
2570	L37138
2571	L37148
2572	L37185
2573	L37212
2574	L37242
2575	L37255
2576	L37273
2577	L37274
2578	L37277
2579	L37294
2580	L37295
2581	L37312
2582	L37313
2583	L37318
2584	L37326
2585	L37329
2586	L37334
2587	L37348
2588	L37360
2589	L37363
2590	L37366
2591	L37373
2592	L37384
2593	L37401
2594	L37403
2595	L37407
2596	L37414
2597	L37416
2598	L37444
2599	L37451
2600	L37457
2601	L37489
2602	L37494
2603	L37536
2604	L37537
2605	L37560
2606	L37563
2607	L37567
2608	L37578
2609	L37591
2610	L37592
2611	L37593
2612	L37616
2613	L37629
2614	L37634
2615	L37681
2616	L37697
2617	L37700
2618	L37719
2619	L37727
2620	L37729
2621	L37761
2622	L37779
2623	L37782
2624	L37791
2625	L37801
2626	L37803
2627	L37817
2628	L37834
2629	L37845
2630	L37851
2631	L37867
2632	L37877
2633	L37893
2634	L37910
2635	L37925
2636	L37933
2637	L37934
2638	L37971
2639	L38013
2640	L38022
2641	L38052
2642	L38059
2643	L38074
2644	L38103
2645	L38139
2646	L38145
2647	L38155
2648	L38193
2649	L38222
2650	L38257
2651	L38259
2652	L38275
2653	L38279
2654	L38293
2655	L38336
2656	L38340
2657	L38347
2658	L38352
2659	L38361
2660	L38364
2661	L38367
2662	L38368
2663	L38371
2664	L38384
2665	L38395
2666	L38408
2667	L38431
2668	L38438
2669	L38441
2670	L38447
2671	L38450
2672	L38458
2673	L38512
2674	L38517
2675	L38538
2676	L38544
2677	L38547
2678	L38550
2679	L38560
2680	L38570
2681	L38589
2682	L38620
2683	L38651
2684	L38676
2685	L38697
2686	L38706
2687	L38713
2688	L38714
2689	L38723
2690	L38727
2691	L38742
2692	L38763
2693	L38776
2694	L38778
2695	L38784
2696	L38794
2697	L38795
2698	L38802
2699	L38859
2700	L38885
2701	L38919
2702	L38920
2703	L38935
2704	L38943
2705	L38945
2706	L38953
2707	L38967
2708	L39001
2709	L39014
2710	L39019
2711	L39021
2712	L39031
2713	L39034
2714	L39042
2715	L39082
2716	L39104
2717	L39107
2718	L39110
2719	L39145
2720	L39149
2721	L39164
2722	L39180
2723	L39189
2724	L39240
2725	L39259
2726	L39280
2727	L39283
2728	L39297
2729	L39307
2730	L39310
2731	L39322
2732	L39323
2733	L39332
2734	L39333
2735	L39335
2736	L39343
2737	L39365
2738	L39426
2739	L39433
2740	L39441
2741	L39446
2742	L39448
2743	L39471
2744	L39498
2745	L39510
2746	L39520
2747	L39525
2748	L39530
2749	L39544
2750	L39586
2751	L39596
2752	L39636
2753	L39639
2754	L39642
2755	L39656
2756	L39672
2757	L39716
2758	L39733
2759	L39736
2760	L39745
2761	L39771
2762	L39795
2763	L39802
2764	L39824
2765	L39846
2766	L39878
2767	L39886
2768	L39935
2769	L39941
2770	L39949
2771	L39963
2772	L39966
2773	L39978
2774	L40015
2775	L40026
2776	L40033
2777	L40036
2778	L40043
2779	L40056
2780	L40096
2781	L40112
2782	L40129
2783	L40149
2784	L40152
2785	L40155
2786	L40160
2787	L40166
2788	L40173
2789	L40181
2790	L40200
2791	L40201
2792	L40225
2793	L40236
2794	L40249
2795	L40261
2796	L40266
2797	L40271
2798	L40276
2799	L40319
2800	L40351
2801	L40371
2802	L40406
2803	L40417
2804	L40433
2805	L40454
2806	L40462
2807	L40468
2808	L40471
2809	L40490
2810	L40493
2811	L40497
2812	L40499
2813	L40518
2814	L40537
2815	L40539
2816	L40544
2817	L40557
2818	L40589
2819	L40620
2820	L40640
2821	L40650
2822	L40659
2823	L40673
2824	L40725
2825	L40732
2826	L40736
2827	L40742
2828	L40748
2829	L40755
2830	L40757
2831	L40762
2832	L40767
2833	L40773
2834	L40782
2835	L40834
2836	L40843
2837	L40862
2838	L40864
2839	L40866
2840	L40911
2841	L40924
2842	L40925
2843	L40951
2844	L40956
2845	L40957
2846	L40961
2847	L40963
2848	L40977
2849	L41021
2850	L41026
2851	L41034
2852	L41045
2853	L41046
2854	L41048
2855	L41051
2856	L41058
2857	L41079
2858	L41087
2859	L41097
2860	L41143
2861	L41175
2862	L41212
2863	L41229
2864	L41245
2865	L41259
2866	L41261
2867	L41274
2868	L41279
2869	L41297
2870	L41338
2871	L41346
2872	L41354
2873	L41355
2874	L41365
2875	L41367
2876	L41381
2877	L41384
2878	L41387
2879	L41390
2880	L41411
2881	L41448
2882	L41453
2883	L41462
2884	L41474
2885	L41480
2886	L41481
2887	L41500
2888	L41506
2889	L41512
2890	L41516
2891	L41525
2892	L41538
2893	L41548
2894	L41550
2895	L41555
2896	L41557
2897	L41570
2898	L41571
2899	L41579
2900	L41595
2901	L41644
2902	L41669
2903	L41672
2904	L41692
2905	L41704
2906	L41715
2907	L41722
2908	L41759
2909	L41763
2910	L41800
2911	L41808
2912	L41835
2913	L41836
2914	L41838
2915	L41846
2916	L41862
2917	L41877
2918	L41895
2919	L41906
2920	L41916
2921	L41936
2922	L41945
2923	L41967
2924	L41983
2925	L41999
2926	L42007
2927	L42023
2928	L42030
2929	L42061
2930	L42062
2931	L42117
2932	L42134
2933	L42188
2934	L42210
2935	L42240
2936	L42248
2937	L42253
2938	L42254
2939	L42255
2940	L42260
2941	L42267
2942	L42302
2943	L42310
2944	L42314
2945	L42329
2946	L42345
2947	L42349
2948	L42351
2949	L42355
2950	L42358
2951	L42369
2952	L42382
2953	L42391
2954	L42405
2955	L42432
2956	L42441
2957	L42486
2958	L42530
2959	L42540
2960	L42584
2961	L42601
2962	L42620
2963	L42634
2964	L42661
2965	L42670
2966	L42672
2967	L42698
2968	L42726
2969	L42754
2970	L42766
2971	L42796
2972	L42799
2973	L42806
2974	L42817
2975	L42821
2976	L42841
2977	L42844
2978	L42847
2979	L42849
2980	L42855
2981	L42871
2982	L42888
2983	L42897
2984	L42912
2985	L42927
2986	L42936
2987	L42944
2988	L42953
2989	L42957
2990	L42999
2991	L43044
2992	L43048
2993	L43053
2994	L43055
2995	L43058
2996	L43069
2997	L43079
2998	L43087
2999	L43101
3000	L43103
3001	L43116
3002	L43127
3003	L43137
3004	L43143
3005	L43158
3006	L43175
3007	L43177
3008	L43188
3009	L43206
3010	L43211
3011	L43212
3012	L43218
3013	L43223
3014	L43224
3015	L43225
3016	L43226
3017	L43228
3018	L43245
3019	L43264
3020	L43280
3021	L43336
3022	L43347
3023	L43367
3024	L43369
3025	L43376
3026	L43400
3027	L43402
3028	L43430
3029	L43452
3030	L43462
3031	L43463
3032	L43483
3033	L43493
3034	L43497
3035	L43515
3036	L43538
3037	L43573
3038	L43579
3039	L43581
3040	L43584
3041	L43591
3042	L43599
3043	L43633
3044	L43635
3045	L43647
3046	L43651
3047	L43661
3048	L43729
3049	L43744
3050	L43757
3051	L43759
3052	L43780
3053	L43792
3054	L43796
3055	L43799
3056	L43820
3057	L43827
3058	L43829
3059	L43854
3060	L43872
3061	L43875
3062	L43904
3063	L43913
3064	L43942
3065	L43956
3066	L44009
3067	L44014
3068	L44023
3069	L44024
3070	L44030
3071	L44037
3072	L44040
3073	L44064
3074	L44085
3075	L44101
3076	L44116
3077	L44128
3078	L44130
3079	L44138
3080	L44162
3081	L44164
3082	L44174
3083	L44222
3084	L44274
3085	L44351
3086	L44379
3087	L44390
3088	L44415
3089	L44462
3090	L44506
3091	L44531
3092	L44547
3093	L44551
3094	L44558
3095	L44587
3096	L44609
3097	L44616
3098	L44636
3099	L44648
3100	L44682
3101	L44687
3102	L44688
3103	L44696
3104	L44737
3105	L44748
3106	L44749
3107	L44751
3108	L44755
3109	L44756
3110	L44763
3111	L44767
3112	L44769
3113	L44774
3114	L44778
3115	L44780
3116	L44781
3117	L44783
3118	L44817
3119	L44839
3120	L44854
3121	L44882
3122	L44891
3123	L44897
3124	L44917
3125	L44918
3126	L44954
3127	L44958
3128	L44977
3129	L44978
3130	L44999
3131	L45000
3132	L45003
3133	L45004
3134	L45018
3135	L45021
3136	L45061
3137	L45062
3138	L45069
3139	L45092
3140	L45096
3141	L45119
3142	L45163
3143	L45185
3144	L45193
3145	L45214
3146	L45223
3147	L45226
3148	L45227
3149	L45233
3150	L45241
3151	L45248
3152	L45270
3153	L45282
3154	L45295
3155	L45301
3156	L45340
3157	L45347
3158	L45352
3159	L45379
3160	L45411
3161	L45428
3162	L45443
3163	L45447
3164	L45456
3165	L45479
3166	L45487
3167	L45493
3168	L45516
3169	L45525
3170	L45549
3171	L45551
3172	L45558
3173	L45584
3174	L45603
3175	L45608
3176	L45626
3177	L45649
3178	L45658
3179	L45684
3180	L45749
3181	L45768
3182	L45786
3183	L45792
3184	L45816
3185	L45820
3186	L45829
3187	L45837
3188	L45839
3189	L45840
3190	L45872
3191	L45904
3192	L45913
3193	L45919
3194	L45926
3195	L45938
3196	L45953
3197	L45960
3198	L45965
3199	L45980
3200	L45984
3201	L45991
3202	L46020
3203	L46022
3204	L46023
3205	L46045
3206	L46050
3207	L46060
3208	L46073
3209	L46087
3210	L46097
3211	L46127
3212	L46144
3213	L46169
3214	L46215
3215	L46222
3216	L46223
3217	L46229
3218	L46258
3219	L46262
3220	L46290
3221	L46327
3222	L46341
3223	L46342
3224	L46361
3225	L46381
3226	L46397
3227	L46407
3228	L46413
3229	L46416
3230	L46470
3231	L46472
3232	L46480
3233	L46497
3234	L46514
3235	L46558
3236	L46561
3237	L46573
3238	L46581
3239	L46589
3240	L46601
3241	L46621
3242	L46625
3243	L46628
3244	L46639
3245	L46647
3246	L46650
3247	L46658
3248	L46698
3249	L46743
3250	L46755
3251	L46756
3252	L46758
3253	L46759
3254	L46762
3255	L46768
3256	L46799
3257	L46821
3258	L46835
3259	L46854
3260	L46867
3261	L46869
3262	L46901
3263	L46903
3264	L46971
3265	L46976
3266	L46989
3267	L47040
3268	L47042
3269	L47044
3270	L47054
3271	L47066
3272	L47081
3273	L47101
3274	L47110
3275	L47114
3276	L47123
3277	L47134
3278	L47141
3279	L47147
3280	L47155
3281	L47199
3282	L47210
3283	L47245
3284	L47267
3285	L47308
3286	L47310
3287	L47318
3288	L47384
3289	L47386
3290	L47396
3291	L47398
3292	L47405
3293	L47413
3294	L47429
3295	L47438
3296	L47473
3297	L47517
3298	L47518
3299	L47525
3300	L47531
3301	L47555
3302	L47566
3303	L47571
3304	L47577
3305	L47593
3306	L47602
3307	L47614
3308	L47622
3309	L47625
3310	L47628
3311	L47629
3312	L47647
3313	L47651
3314	L47657
3315	L47663
3316	L47669
3317	L47672
3318	L47676
3319	L47677
3320	L47685
3321	L47686
3322	L47688
3323	L47694
3324	L47696
3325	L47705
3326	L47706
3327	L47708
3328	L47719
3329	L47720
3330	L47728
3331	L47742
3332	L47749
3333	L47771
3334	L47774
3335	L47779
3336	L47783
3337	L47793
3338	L47801
3339	L47805
3340	L47810
3341	L47825
3342	L47845
3343	L47852
3344	L47863
3345	L47898
3346	L47909
3347	L47929
3348	L47931
3349	L47960
3350	L47968
3351	L47972
3352	L47978
3353	L47980
3354	L47997
3355	L48001
3356	L48069
3357	L48104
3358	L48129
3359	L48139
3360	L48147
3361	L48156
3362	L48190
3363	L48191
3364	L48204
3365	L48207
3366	L48208
3367	L48211
3368	L48218
3369	L48231
3370	L48304
3371	L48307
3372	L48312
3373	L48341
3374	L48352
3375	L48368
3376	L48377
3377	L48380
3378	L48387
3379	L48442
3380	L48457
3381	L48460
3382	L48473
3383	L48478
3384	L48479
3385	L48500
3386	L48532
3387	L48565
3388	L48586
3389	L48622
3390	L48650
3391	L48661
3392	L48682
3393	L48684
3394	L48694
3395	L48695
3396	L48703
3397	L48716
3398	L48719
3399	L48732
3400	L48733
3401	L48741
3402	L48763
3403	L48766
3404	L48774
3405	L48785
3406	L48790
3407	L48792
3408	L48800
3409	L48808
3410	L48864
3411	L48865
3412	L48872
3413	L48888
3414	L48891
3415	L48903
3416	L48904
3417	L48912
3418	L48918
3419	L48931
3420	L48934
3421	L48944
3422	L48951
3423	L48962
3424	L48967
3425	L48972
3426	L48979
3427	L48992
3428	L49004
3429	L49052
3430	L49058
3431	L49075
3432	L49088
3433	L49133
3434	L49143
3435	L49182
3436	L49188
3437	L49211
3438	L49214
3439	L49220
3440	L49226
3441	L49243
3442	L49254
3443	L49263
3444	L49269
3445	L49291
3446	L49326
3447	L49341
3448	L49378
3449	L49392
3450	L49407
3451	L49449
3452	L49457
3453	L49502
3454	L49510
3455	L49513
3456	L49516
3457	L49527
3458	L49570
3459	L49573
3460	L49574
3461	L49584
3462	L49597
3463	L49611
3464	L49612
3465	L49636
3466	L49666
3467	L49681
3468	L49694
3469	L49735
3470	L49766
3471	L49773
3472	L49774
3473	L49780
3474	L49783
3475	L49816
3476	L49845
3477	L49856
3478	L49857
3479	L49872
3480	L49887
3481	L49899
3482	L49900
3483	L49910
3484	L49916
3485	L49919
3486	L49921
3487	L49926
3488	L49931
3489	L49945
3490	L49948
3491	L49968
3492	L49999
3493	L50007
3494	L50021
3495	L50025
3496	L50044
3497	L50045
3498	L50050
3499	L50051
3500	L50056
3501	L50064
3502	L50073
3503	L50083
3504	L50100
3505	L50101
3506	L50129
3507	L50155
3508	L50164
3509	L50178
3510	L50190
3511	L50203
3512	L50210
3513	L50221
3514	L50223
3515	L50228
3516	L50233
3517	L50238
3518	L50248
3519	L50274
3520	L50276
3521	L50281
3522	L50293
3523	L50310
3524	L50369
3525	L50378
3526	L50381
3527	L50391
3528	L50394
3529	L50404
3530	L50411
3531	L50417
3532	L50426
3533	L50429
3534	L50436
3535	L50487
3536	L50498
3537	L50530
3538	L50535
3539	L50537
3540	L50541
3541	L50543
3542	L50544
3543	L50553
3544	L50575
3545	L50576
3546	L50578
3547	L50616
3548	L50618
3549	L50628
3550	L50631
3551	L50658
3552	L50659
3553	L50669
3554	L50675
3555	L50678
3556	L50710
3557	L50731
3558	L50755
3559	L50757
3560	L50766
3561	L50768
3562	L50771
3563	L50784
3564	L50796
3565	L50804
3566	L50805
3567	L50813
3568	L50815
3569	L50839
3570	L50852
3571	L50853
3572	L50859
3573	L50871
3574	L50881
3575	L50892
3576	L50903
3577	L50908
3578	L50934
3579	L50976
3580	L50990
3581	L50997
3582	L51009
3583	L51011
3584	L51017
3585	L51063
3586	L51130
3587	L51131
3588	L51146
3589	L51169
3590	L51195
3591	L51201
3592	L51220
3593	L51231
3594	L51236
3595	L51242
3596	L51243
3597	L51245
3598	L51249
3599	L51256
3600	L51274
3601	L51297
3602	L51311
3603	L51319
3604	L51323
3605	L51326
3606	L51338
3607	L51339
3608	L51355
3609	L51358
3610	L51369
3611	L51398
3612	L51403
3613	L51426
3614	L51431
3615	L51433
3616	L51453
3617	L51531
3618	L51544
3619	L51558
3620	L51566
3621	L51568
3622	L51580
3623	L51582
3624	L51583
3625	L51595
3626	L51613
3627	L51616
3628	L51649
3629	L51660
3630	L51665
3631	L51674
3632	L51684
3633	L51688
3634	L51703
3635	L51707
3636	L51728
3637	L51737
3638	L51744
3639	L51752
3640	L51757
3641	L51763
3642	L51776
3643	L51781
3644	L51793
3645	L51805
3646	L51814
3647	L51833
3648	L51845
3649	L51853
3650	L51869
3651	L51891
3652	L51905
3653	L51912
3654	L51915
3655	L51931
3656	L51936
3657	L51952
3658	L51953
3659	L51958
3660	L51973
3661	L51985
3662	L51992
3663	L51997
3664	L52031
3665	L52036
3666	L52045
3667	L52060
3668	L52079
3669	L52101
3670	L52111
3671	L52128
3672	L52141
3673	L52148
3674	L52150
3675	L52152
3676	L52185
3677	L52199
3678	L52200
3679	L52205
3680	L52210
3681	L52228
3682	L52231
3683	L52236
3684	L52251
3685	L52254
3686	L52256
3687	L52258
3688	L52288
3689	L52289
3690	L52290
3691	L52302
3692	L52304
3693	L52318
3694	L52321
3695	L52346
3696	L52353
3697	L52356
3698	L52359
3699	L52373
3700	L52381
3701	L52404
3702	L52444
3703	L52479
3704	L52480
3705	L52482
3706	L52493
3707	L52496
3708	L52513
3709	L52517
3710	L52539
3711	L52546
3712	L52548
3713	L52550
3714	L52557
3715	L52581
3716	L52584
3717	L52589
3718	L52600
3719	L52602
3720	L52608
3721	L52611
3722	L52617
3723	L52629
3724	L52636
3725	L52645
3726	L52656
3727	L52660
3728	L52683
3729	L52684
3730	L52706
3731	L52711
3732	L52714
3733	L52719
3734	L52747
3735	L52766
3736	L52786
3737	L52793
3738	L52811
3739	L52825
3740	L52834
3741	L52859
3742	L52863
3743	L52880
3744	L52883
3745	L52906
3746	L52920
3747	L52923
3748	L52932
3749	L52933
3750	L52940
3751	L52955
3752	L52971
3753	L52982
3754	L52992
3755	L53010
3756	L53012
3757	L53030
3758	L53038
3759	L53046
3760	L53060
3761	L53074
3762	L53081
3763	L53091
3764	L53103
3765	L53104
3766	L53121
3767	L53144
3768	L53145
3769	L53157
3770	L53169
3771	L53172
3772	L53176
3773	L53178
3774	L53190
3775	L53215
3776	L53217
3777	L53222
3778	L53223
3779	L53244
3780	L53257
3781	L53261
3782	L53269
3783	L53299
3784	L53307
3785	L53353
3786	L53371
3787	L53383
3788	L53389
3789	L53418
3790	L53423
3791	L53467
3792	L53470
3793	L53477
3794	L53521
3795	L53523
3796	L53524
3797	L53526
3798	L53545
3799	L53553
3800	L53566
3801	L53590
3802	L53592
3803	L53609
3804	L53623
3805	L53631
3806	L53645
3807	L53682
3808	L53696
3809	L53700
3810	L53701
3811	L53740
3812	L53755
3813	L53788
3814	L53797
3815	L53836
3816	L53840
3817	L53844
3818	L53862
3819	L53867
3820	L53870
3821	L53876
3822	L53892
3823	L53921
3824	L53942
3825	L53962
3826	L53965
3827	L53977
3828	L53978
3829	L53981
3830	L53982
3831	L53991
3832	L53997
3833	L54004
3834	L54008
3835	L54022
3836	L54030
3837	L54039
3838	L54051
3839	L54057
3840	L54058
3841	L54072
3842	L54085
3843	L54099
3844	L54102
3845	L54105
3846	L54106
3847	L54110
3848	L54130
3849	L54133
3850	L54147
3851	L54152
3852	L54163
3853	L54173
3854	L54179
3855	L54196
3856	L54212
3857	L54225
3858	L54226
3859	L54228
3860	L54240
3861	L54244
3862	L54245
3863	L54273
3864	L54284
3865	L54297
3866	L54311
3867	L54325
3868	L54330
3869	L54347
3870	L54354
3871	L54380
3872	L54387
3873	L54407
3874	L54414
3875	L54432
3876	L54461
3877	L54475
3878	L54485
3879	L54498
3880	L54506
3881	L54513
3882	L54559
3883	L54563
3884	L54565
3885	L54566
3886	L54581
3887	L54594
3888	L54597
3889	L54604
3890	L54607
3891	L54619
3892	L54633
3893	L54643
3894	L54663
3895	L54668
3896	L54670
3897	L54673
3898	L54678
3899	L54714
3900	L54718
3901	L54729
3902	L54732
3903	L54748
3904	L54781
3905	L54791
3906	L54812
3907	L54836
3908	L54837
3909	L54838
3910	L54843
3911	L54851
3912	L54855
3913	L54861
3914	L54864
3915	L54870
3916	L54872
3917	L54881
3918	L54906
3919	L54910
3920	L54934
3921	L54940
3922	L54962
3923	L54978
3924	L54987
3925	L55004
3926	L55005
3927	L55028
3928	L55063
3929	L55065
3930	L55068
3931	L55103
3932	L55104
3933	L55110
3934	L55134
3935	L55150
3936	L55156
3937	L55186
3938	L55200
3939	L55204
3940	L55207
3941	L55222
3942	L55263
3943	L55264
3944	L55271
3945	L55293
3946	L55297
3947	L55298
3948	L55313
3949	L55317
3950	L55319
3951	L55323
3952	L55324
3953	L55334
3954	L55338
3955	L55346
3956	L55357
3957	L55361
3958	L55365
3959	L55366
3960	L55379
3961	L55384
3962	L55386
3963	L55388
3964	L55395
3965	L55396
3966	L55405
3967	L55411
3968	L55412
3969	L55445
3970	L55447
3971	L55467
3972	L55476
3973	L55482
3974	L55492
3975	L55504
3976	L55512
3977	L55532
3978	L55560
3979	L55573
3980	L55579
3981	L55589
3982	L55590
3983	L55594
3984	L55624
3985	L55627
3986	L55639
3987	L55643
3988	L55659
3989	L55676
3990	L55685
3991	L55700
3992	L55720
3993	L55724
3994	L55736
3995	L55738
3996	L55748
3997	L55749
3998	L55768
3999	L55770
4000	L55782
4001	L55789
4002	L55790
4003	L55806
4004	L55890
4005	L55894
4006	L55903
4007	L55904
4008	L55919
4009	L55929
4010	L55940
4011	L55983
4012	L55989
4013	L55999
4014	L56009
4015	L56029
4016	L56048
4017	L56052
4018	L56056
4019	L56058
4020	L56081
4021	L56086
4022	L56090
4023	L56093
4024	L56122
4025	L56124
4026	L56125
4027	L56141
4028	L56188
4029	L56200
4030	L56207
4031	L56214
4032	L56228
4033	L56235
4034	L56243
4035	L56256
4036	L56262
4037	L56272
4038	L56277
4039	L56291
4040	L56296
4041	L56307
4042	L56323
4043	L56332
4044	L56340
4045	L56346
4046	L56348
4047	L56353
4048	L56354
4049	L56357
4050	L56359
4051	L56373
4052	L56381
4053	L56394
4054	L56400
4055	L56411
4056	L56435
4057	L56437
4058	L56445
4059	L56449
4060	L56451
4061	L56463
4062	L56474
4063	L56479
4064	L56491
4065	L56496
4066	L56525
4067	L56527
4068	L56532
4069	L56538
4070	L56548
4071	L56551
4072	L56560
4073	L56567
4074	L56568
4075	L56570
4076	L56581
4077	L56599
4078	L56625
4079	L56669
4080	L56702
4081	L56704
4082	L56764
4083	L56774
4084	L56807
4085	L56819
4086	L56837
4087	L56846
4088	L56857
4089	L56878
4090	L56879
4091	L56884
4092	L56889
4093	L56906
4094	L56919
4095	L56922
4096	L56933
4097	L56949
4098	L56954
4099	L56963
4100	L56983
4101	L56985
4102	L56989
4103	L56990
4104	L56997
4105	L57008
4106	L57031
4107	L57040
4108	L57055
4109	L57114
4110	L57123
4111	L57129
4112	L57132
4113	L57134
4114	L57135
4115	L57148
4116	L57151
4117	L57157
4118	L57161
4119	L57163
4120	L57185
4121	L57186
4122	L57213
4123	L57237
4124	L57258
4125	L57268
4126	L57325
4127	L57346
4128	L57361
4129	L57392
4130	L57398
4131	L57436
4132	L57499
4133	L57510
4134	L57528
4135	L57535
4136	L57607
4137	L57617
4138	L57622
4139	L57653
4140	L57656
4141	L57686
4142	L57688
4143	L57690
4144	L57707
4145	L57767
4146	L57788
