lind	locus
4323	L14751
4324	L14752
4325	L14753
4326	L14754
4327	L14755
4328	L14757
4329	L14763
4330	L14767
4331	L14770
4332	L14774
4333	L14777
4334	L14782
4335	L14785
4336	L14801
4337	L14807
4338	L14808
4339	L14815
4340	L14818
4341	L14822
4342	L14823
4343	L14824
4344	L14831
4345	L14835
4346	L14854
4347	L14857
4348	L14861
4349	L14862
4350	L14865
4351	L14869
4352	L14872
4353	L14873
4354	L14874
4355	L14875
4356	L14883
4357	L14887
4358	L14889
4359	L14898
4360	L14905
4361	L14906
4362	L14910
4363	L14919
4364	L14922
4365	L14930
4366	L14939
4367	L14941
4368	L14946
4369	L14950
4370	L14955
4371	L14957
4372	L14960
4373	L14961
4374	L14967
4375	L14972
4376	L14973
4377	L14976
4378	L14977
4379	L14987
4380	L14989
4381	L14993
4382	L14998
4383	L14999
4384	L15000
4385	L15005
4386	L15006
4387	L15010
4388	L15011
4389	L15014
4390	L15020
4391	L15023
4392	L15024
4393	L15026
4394	L15027
4395	L15028
4396	L15032
4397	L15034
4398	L15038
4399	L15051
4400	L15052
4401	L15053
4402	L15056
4403	L15060
4404	L15067
4405	L15073
4406	L15074
4407	L15076
4408	L15083
4409	L15092
4410	L15095
4411	L15097
4412	L15099
4413	L15101
4414	L15112
4415	L15114
4416	L15120
4417	L15123
4418	L15125
4419	L15129
4420	L15133
4421	L15134
4422	L15135
4423	L15138
4424	L15140
4425	L15142
4426	L15145
4427	L15148
4428	L15149
4429	L15152
4430	L15161
4431	L15163
4432	L15167
4433	L15168
4434	L15172
4435	L15181
4436	L15182
4437	L15199
4438	L15201
4439	L15202
4440	L15206
4441	L15210
4442	L15212
4443	L15214
4444	L15215
4445	L15242
4446	L15245
4447	L15247
4448	L15248
4449	L15251
4450	L15253
4451	L15257
4452	L15258
4453	L15273
4454	L15277
4455	L15279
4456	L15280
4457	L15283
4458	L15284
4459	L15285
4460	L15286
4461	L15296
4462	L15298
4463	L15302
4464	L15305
4465	L15315
4466	L15318
4467	L15323
4468	L15324
4469	L15326
4470	L15327
4471	L15337
4472	L15341
4473	L15343
4474	L15345
4475	L15348
4476	L15351
4477	L15359
4478	L15361
4479	L15366
4480	L15374
4481	L15376
4482	L15378
4483	L15384
4484	L15389
4485	L15393
4486	L15394
4487	L15396
4488	L15398
4489	L15401
4490	L15403
4491	L15410
4492	L15415
4493	L15419
4494	L15429
4495	L15430
4496	L15435
4497	L15438
4498	L15441
4499	L15443
4500	L15448
4501	L15449
4502	L15451
4503	L15453
4504	L15461
4505	L15464
4506	L15466
4507	L15468
4508	L15471
4509	L15481
4510	L15482
4511	L15491
4512	L15492
4513	L15495
4514	L15498
4515	L15502
4516	L15504
4517	L15511
4518	L15515
4519	L15525
4520	L15527
4521	L15528
4522	L15535
4523	L15538
4524	L15546
4525	L15547
4526	L15553
4527	L15554
4528	L15555
4529	L15565
4530	L15571
4531	L15574
4532	L15575
4533	L15577
4534	L15578
4535	L15579
4536	L15583
4537	L15585
4538	L15594
4539	L15595
4540	L15607
4541	L15608
4542	L15610
4543	L15612
4544	L15613
4545	L15618
4546	L15621
4547	L15622
4548	L15623
4549	L15629
4550	L15630
4551	L15631
4552	L15633
4553	L15644
4554	L15645
4555	L15646
4556	L15649
4557	L15654
4558	L15655
4559	L15660
4560	L15665
4561	L15668
4562	L15673
4563	L15677
4564	L15678
4565	L15679
4566	L15680
4567	L15681
4568	L15683
4569	L15685
4570	L15690
4571	L15695
4572	L15700
4573	L15701
4574	L15707
4575	L15711
4576	L15715
4577	L15722
4578	L15724
4579	L15728
4580	L15732
4581	L15741
4582	L15743
4583	L15744
4584	L15748
4585	L15750
4586	L15751
4587	L15752
4588	L15753
4589	L15754
4590	L15761
4591	L15768
4592	L15771
4593	L15772
4594	L15773
4595	L15778
4596	L15784
4597	L15785
4598	L15795
4599	L15798
4600	L15801
4601	L15805
4602	L15807
4603	L15823
4604	L15825
4605	L15832
4606	L15835
4607	L15840
4608	L15849
4609	L15850
4610	L15852
4611	L15855
4612	L15857
4613	L15859
4614	L15861
4615	L15865
4616	L15867
4617	L15870
4618	L15874
4619	L15881
4620	L15882
4621	L15884
4622	L15889
4623	L15893
4624	L15903
4625	L15904
4626	L15907
4627	L15908
4628	L15910
4629	L15916
4630	L15918
4631	L15920
4632	L15922
4633	L15924
4634	L15929
4635	L15932
4636	L15939
4637	L15940
4638	L15945
4639	L15947
4640	L15949
4641	L15950
4642	L15951
4643	L15954
4644	L15955
4645	L15956
4646	L15958
4647	L15966
4648	L15978
4649	L15991
4650	L15997
4651	L16007
4652	L16009
4653	L16011
4654	L16013
4655	L16019
4656	L16020
4657	L16022
4658	L16024
4659	L16027
4660	L16029
4661	L16030
4662	L16036
4663	L16047
4664	L16051
4665	L16052
4666	L16056
4667	L16060
4668	L16061
4669	L16062
4670	L16063
4671	L16069
4672	L16072
4673	L16074
4674	L16075
4675	L16077
4676	L16081
4677	L16083
4678	L16088
4679	L16089
4680	L16090
4681	L16096
4682	L16099
4683	L16108
4684	L16109
4685	L16118
4686	L16125
4687	L16126
4688	L16129
4689	L16130
4690	L16134
4691	L16141
4692	L16145
4693	L16152
4694	L16153
4695	L16160
4696	L16161
4697	L16162
4698	L16167
4699	L16175
4700	L16180
4701	L16181
4702	L16182
4703	L16184
4704	L16185
4705	L16187
4706	L16190
4707	L16192
4708	L16195
4709	L16202
4710	L16204
4711	L16205
4712	L16216
4713	L16233
4714	L16246
4715	L16302
4716	L16319
4717	L16337
4718	L16346
4719	L16364
4720	L16371
4721	L16413
4722	L16419
4723	L16420
4724	L16426
4725	L16457
4726	L16481
4727	L16489
4728	L16498
4729	L16530
4730	L16531
4731	L16554
4732	L16555
4733	L16560
4734	L16572
4735	L16579
4736	L16588
4737	L16593
4738	L16594
4739	L16602
4740	L16603
4741	L16604
4742	L16605
4743	L16606
4744	L16639
4745	L16641
4746	L16656
4747	L16660
4748	L16663
4749	L16667
4750	L16669
4751	L16672
4752	L16684
4753	L16686
4754	L16692
4755	L16697
4756	L16698
4757	L16705
4758	L16713
4759	L16716
4760	L16719
4761	L16722
4762	L16724
4763	L16725
4764	L16736
4765	L16737
4766	L16741
4767	L16744
4768	L16748
4769	L16756
4770	L16768
4771	L16770
4772	L16771
4773	L16787
4774	L16789
4775	L16800
4776	L16811
4777	L16812
4778	L16822
4779	L16848
4780	L16849
4781	L16850
4782	L16852
4783	L16854
4784	L16856
4785	L16858
4786	L16859
4787	L16861
4788	L16865
4789	L16870
4790	L16871
4791	L16876
4792	L16877
4793	L16882
4794	L16883
4795	L16901
4796	L16902
4797	L16911
4798	L16919
4799	L16935
4800	L16938
4801	L16947
4802	L16953
4803	L16959
4804	L16979
4805	L16990
4806	L17006
4807	L17016
4808	L17021
4809	L17026
4810	L17038
4811	L17045
4812	L17046
4813	L17050
4814	L17053
4815	L17061
4816	L17081
4817	L17083
4818	L17084
4819	L17100
4820	L17110
4821	L17113
4822	L17114
4823	L17115
4824	L17118
4825	L17125
4826	L17132
4827	L17151
4828	L17154
4829	L17162
4830	L17165
4831	L17172
4832	L17187
4833	L17195
4834	L17196
4835	L17204
4836	L17211
4837	L17229
4838	L17233
4839	L17240
4840	L17248
4841	L17254
4842	L17255
4843	L17261
4844	L17264
4845	L17268
4846	L17275
4847	L17277
4848	L17278
4849	L17284
4850	L17298
4851	L17301
4852	L17314
4853	L17315
4854	L17325
4855	L17333
4856	L17337
4857	L17340
4858	L17345
4859	L17346
4860	L17352
4861	L17357
4862	L17358
4863	L17362
4864	L17363
4865	L17365
4866	L17366
4867	L17367
4868	L17370
4869	L17378
4870	L17383
4871	L17384
4872	L17386
4873	L17387
4874	L17390
4875	L17391
4876	L17393
4877	L17396
4878	L17400
4879	L17401
4880	L17403
4881	L17407
4882	L17409
4883	L17416
4884	L17422
4885	L17424
4886	L17439
4887	L17442
4888	L17444
4889	L17447
4890	L17449
4891	L17451
4892	L17453
4893	L17458
4894	L17459
4895	L17463
4896	L17467
4897	L17469
4898	L17471
4899	L17474
4900	L17477
4901	L17479
4902	L17480
4903	L17485
4904	L17495
4905	L17496
4906	L17504
4907	L17510
4908	L17512
4909	L17516
4910	L17517
4911	L17519
4912	L17521
4913	L17524
4914	L17525
4915	L17526
4916	L17527
4917	L17530
4918	L17534
4919	L17540
4920	L17542
4921	L17548
4922	L17550
4923	L17552
4924	L17553
4925	L17565
4926	L17569
4927	L17572
4928	L17573
4929	L17575
4930	L17580
4931	L17603
4932	L17615
4933	L17616
4934	L17620
4935	L17622
4936	L17627
4937	L17634
4938	L17638
4939	L17641
4940	L17646
4941	L17647
4942	L17649
4943	L17651
4944	L17659
4945	L17660
4946	L17663
4947	L17669
4948	L17676
4949	L17678
4950	L17679
4951	L17681
4952	L17682
4953	L17688
4954	L17695
4955	L17702
4956	L17712
4957	L17718
4958	L17720
4959	L17723
4960	L17724
4961	L17732
4962	L17733
4963	L17734
4964	L17735
4965	L17738
4966	L17739
4967	L17740
4968	L17744
4969	L17747
4970	L17749
4971	L17751
4972	L17752
4973	L17758
4974	L17761
4975	L17766
4976	L17767
4977	L17770
4978	L17771
4979	L17773
4980	L17774
4981	L17778
4982	L17784
4983	L17793
4984	L17794
4985	L17800
4986	L17803
4987	L17809
4988	L17813
4989	L17815
4990	L17817
4991	L17818
4992	L17822
4993	L17825
4994	L17826
4995	L17827
4996	L17829
4997	L17836
4998	L17839
4999	L17841
5000	L17843
5001	L17845
5002	L17846
5003	L17850
5004	L17852
5005	L17865
5006	L17866
5007	L17868
5008	L17876
5009	L17881
5010	L17882
5011	L17883
5012	L17887
5013	L17890
5014	L17895
5015	L17898
5016	L17900
5017	L17904
5018	L17906
5019	L17912
5020	L17913
5021	L17915
5022	L17917
5023	L17921
5024	L17922
5025	L17932
5026	L17934
5027	L17936
5028	L17940
5029	L17941
5030	L17949
5031	L17954
5032	L17955
5033	L17959
5034	L17967
5035	L17968
5036	L17972
5037	L17975
5038	L17977
5039	L17980
5040	L17984
5041	L17985
5042	L17986
5043	L17990
5044	L18002
5045	L18012
5046	L18014
5047	L18015
5048	L18025
5049	L18028
5050	L18029
5051	L18033
5052	L18037
5053	L18041
5054	L18042
5055	L18045
5056	L18049
5057	L18051
5058	L18052
5059	L18054
5060	L18061
5061	L18062
5062	L18064
5063	L18066
5064	L18067
5065	L18071
5066	L18073
5067	L18078
5068	L18086
5069	L18089
5070	L18091
5071	L18096
5072	L18098
5073	L18099
5074	L18102
5075	L18103
5076	L18105
5077	L18106
5078	L18109
5079	L18113
5080	L18114
5081	L18117
5082	L18122
5083	L18123
5084	L18125
5085	L18132
5086	L18137
5087	L18138
5088	L18143
5089	L18144
5090	L18145
5091	L18146
5092	L18149
5093	L18150
5094	L18151
5095	L18153
5096	L18156
5097	L18157
5098	L18164
5099	L18165
5100	L18166
5101	L18169
5102	L18170
5103	L18173
5104	L18176
5105	L18180
5106	L18181
5107	L18186
5108	L18188
5109	L18189
5110	L18194
5111	L18196
5112	L18197
5113	L18201
5114	L18203
5115	L18219
5116	L18226
5117	L18230
5118	L18233
5119	L18254
5120	L18260
5121	L18264
5122	L18273
5123	L18276
5124	L18282
5125	L18284
5126	L18287
5127	L18288
5128	L18290
5129	L18291
5130	L18293
5131	L18310
5132	L18311
5133	L18313
5134	L18321
5135	L18326
5136	L18327
5137	L18328
5138	L18330
5139	L18331
5140	L18338
5141	L18339
5142	L18341
5143	L18343
5144	L18346
5145	L18348
5146	L18350
5147	L18352
5148	L18354
5149	L18355
5150	L18356
5151	L18359
5152	L18365
5153	L18367
5154	L18369
5155	L18378
5156	L18381
5157	L18385
5158	L18391
5159	L18395
5160	L18397
5161	L18399
5162	L18405
5163	L18407
5164	L18410
5165	L18424
5166	L18425
5167	L18431
5168	L18433
5169	L18435
5170	L18436
5171	L18437
5172	L18441
5173	L18443
5174	L18444
5175	L18445
5176	L18447
5177	L18451
5178	L18453
5179	L18459
5180	L18462
5181	L18463
5182	L18466
5183	L18468
5184	L18474
5185	L18475
5186	L18477
5187	L18486
5188	L18488
5189	L18491
5190	L18499
5191	L18501
5192	L18503
5193	L18506
5194	L18508
5195	L18509
5196	L18512
5197	L18515
5198	L18519
5199	L18521
5200	L18522
5201	L18523
5202	L18527
5203	L18529
5204	L18530
5205	L18531
5206	L18532
5207	L18537
5208	L18538
5209	L18541
5210	L18547
5211	L18549
5212	L18556
5213	L18558
5214	L18560
5215	L18565
5216	L18567
5217	L18569
5218	L18571
5219	L18572
5220	L18575
5221	L18579
5222	L18582
5223	L18583
5224	L18584
5225	L18585
5226	L18587
5227	L18589
5228	L18590
5229	L18592
5230	L18595
5231	L18602
5232	L18607
5233	L18608
5234	L18609
5235	L18612
5236	L18613
5237	L18614
5238	L18619
5239	L18620
5240	L18623
5241	L18624
5242	L18625
5243	L18628
5244	L18629
5245	L18635
5246	L18637
5247	L18647
5248	L18659
5249	L18660
5250	L18666
5251	L18668
5252	L18676
5253	L18679
5254	L18691
5255	L18695
5256	L18698
5257	L18701
5258	L18708
5259	L18714
5260	L18717
5261	L18718
5262	L18733
5263	L18734
5264	L18746
5265	L18751
5266	L18757
5267	L18759
5268	L18761
5269	L18764
5270	L18771
5271	L18777
5272	L18778
5273	L18780
5274	L18781
5275	L18783
5276	L18784
5277	L18788
5278	L18789
5279	L18795
5280	L18798
5281	L18800
5282	L18801
5283	L18805
5284	L18806
5285	L18807
5286	L18814
5287	L18815
5288	L18817
5289	L18820
5290	L18821
5291	L18826
5292	L18828
5293	L18831
5294	L18832
5295	L18833
5296	L18837
5297	L18842
5298	L18851
5299	L18857
5300	L18859
5301	L18861
5302	L18863
5303	L18864
5304	L18869
5305	L18874
5306	L18882
5307	L18886
5308	L18893
5309	L18894
5310	L18895
5311	L18897
5312	L18902
5313	L18905
5314	L18907
5315	L18908
5316	L18910
5317	L18914
5318	L18915
5319	L18919
5320	L18920
5321	L18922
5322	L18928
5323	L18929
5324	L18930
5325	L18932
5326	L18935
5327	L18936
5328	L18937
5329	L18940
5330	L18941
5331	L18944
5332	L18946
5333	L18948
5334	L18958
5335	L18965
5336	L18968
5337	L18969
5338	L18971
5339	L18978
5340	L18980
5341	L18983
5342	L18989
5343	L18996
5344	L18998
5345	L18999
5346	L19001
5347	L19002
5348	L19006
5349	L19007
5350	L19008
5351	L19011
5352	L19014
5353	L19015
5354	L19017
5355	L19018
5356	L19019
5357	L19024
5358	L19030
5359	L19033
5360	L19034
5361	L19040
5362	L19043
5363	L19044
5364	L19050
5365	L19057
5366	L19060
5367	L19062
5368	L19071
5369	L19074
5370	L19076
5371	L19079
5372	L19081
5373	L19089
5374	L19095
5375	L19097
5376	L19103
5377	L19105
5378	L19106
5379	L19107
5380	L19108
5381	L19111
5382	L19116
5383	L19122
5384	L19124
5385	L19128
5386	L19129
5387	L19131
5388	L19133
5389	L19134
5390	L19140
5391	L19144
5392	L19150
5393	L19152
5394	L19158
5395	L19159
5396	L19161
5397	L19163
5398	L19165
5399	L19168
5400	L19170
5401	L19172
5402	L19178
5403	L19181
5404	L19182
5405	L19184
5406	L19186
5407	L19187
5408	L19194
5409	L19196
5410	L19201
5411	L19202
5412	L19204
5413	L19205
5414	L19212
5415	L19213
5416	L19214
5417	L19219
5418	L19227
5419	L19232
5420	L19239
5421	L19240
5422	L19243
5423	L19248
5424	L19250
5425	L19256
5426	L19257
5427	L19260
5428	L19261
5429	L19262
5430	L19263
5431	L19265
5432	L19270
5433	L19277
5434	L19278
5435	L19280
5436	L19281
5437	L19286
5438	L19289
5439	L19290
5440	L19291
5441	L19295
5442	L19298
5443	L19301
5444	L19312
5445	L19317
5446	L19323
5447	L19325
5448	L19330
5449	L19334
5450	L19336
5451	L19338
5452	L19339
5453	L19340
5454	L19341
5455	L19343
5456	L19344
5457	L19345
5458	L19346
5459	L19349
5460	L19353
5461	L19355
5462	L19366
5463	L19367
5464	L19369
5465	L19377
5466	L19379
5467	L19381
5468	L19384
5469	L19385
5470	L19387
5471	L19388
5472	L19393
5473	L19395
5474	L19398
5475	L19404
5476	L19409
5477	L19414
5478	L19415
5479	L19418
5480	L19423
5481	L19424
5482	L19430
5483	L19431
5484	L19434
5485	L19435
5486	L19436
5487	L19437
5488	L19438
5489	L19439
5490	L19440
5491	L19441
5492	L19443
5493	L19444
5494	L19451
5495	L19452
5496	L19456
5497	L19457
5498	L19461
5499	L19462
5500	L19465
5501	L19468
5502	L19470
5503	L19471
5504	L19472
5505	L19474
5506	L19475
5507	L19476
5508	L19480
5509	L19483
5510	L19485
5511	L19490
5512	L19492
5513	L19507
5514	L19512
5515	L19513
5516	L19515
5517	L19520
5518	L19521
5519	L19523
5520	L19525
5521	L19533
5522	L19539
5523	L19542
5524	L19543
5525	L19544
5526	L19545
5527	L19552
5528	L19558
5529	L19559
5530	L19560
5531	L19564
5532	L19575
5533	L19579
5534	L19581
5535	L19583
5536	L19588
5537	L19592
5538	L19606
5539	L19610
5540	L19611
5541	L19618
5542	L19623
5543	L19628
5544	L19630
5545	L19632
5546	L19638
5547	L19645
5548	L19646
5549	L19657
5550	L19660
5551	L19661
5552	L19662
5553	L19663
5554	L19665
5555	L19666
5556	L19669
5557	L19672
5558	L19674
5559	L19675
5560	L19682
5561	L19692
5562	L19693
5563	L19695
5564	L19698
5565	L19706
5566	L19708
5567	L19711
5568	L19719
5569	L19720
5570	L19721
5571	L19731
5572	L19734
5573	L19735
5574	L19737
5575	L19747
5576	L19748
5577	L19749
5578	L19755
5579	L19766
5580	L19772
5581	L19773
5582	L19779
5583	L19783
5584	L19784
5585	L19790
5586	L19799
5587	L19800
5588	L19802
5589	L19803
5590	L19807
5591	L19812
5592	L19819
5593	L19824
5594	L19835
5595	L19849
5596	L19850
5597	L19856
5598	L19858
5599	L19869
5600	L19874
5601	L19875
5602	L19876
5603	L19878
5604	L19881
5605	L19883
5606	L19891
5607	L19895
5608	L19897
5609	L19904
5610	L19914
5611	L19916
5612	L19923
5613	L19925
5614	L19926
5615	L19953
5616	L19956
5617	L19958
5618	L19959
5619	L19962
5620	L19965
5621	L19966
5622	L19967
5623	L19968
5624	L19972
5625	L19974
5626	L19990
5627	L19994
5628	L19996
5629	L19999
5630	L20000
5631	L20002
5632	L20005
5633	L20009
5634	L20011
5635	L20012
5636	L20017
5637	L20018
5638	L20021
5639	L20026
5640	L20028
5641	L20032
5642	L20037
5643	L20056
5644	L20058
5645	L20060
5646	L20061
5647	L20062
5648	L20065
5649	L20067
5650	L20069
5651	L20084
5652	L20092
5653	L20095
5654	L20099
5655	L20106
5656	L20107
5657	L20110
5658	L20116
5659	L20122
5660	L20127
5661	L20130
5662	L20134
5663	L20136
5664	L20138
5665	L20141
5666	L20143
5667	L20149
5668	L20154
5669	L20158
5670	L20160
5671	L20164
5672	L20165
5673	L20170
5674	L20171
5675	L20175
5676	L20178
5677	L20189
5678	L20195
5679	L20196
5680	L20197
5681	L20199
5682	L20200
5683	L20202
5684	L20204
5685	L20205
5686	L20206
5687	L20213
5688	L20215
5689	L20216
5690	L20218
5691	L20224
5692	L20226
5693	L20227
5694	L20229
5695	L20236
5696	L20239
5697	L20240
5698	L20241
5699	L20243
5700	L20244
5701	L20254
5702	L20257
5703	L20259
5704	L20262
5705	L20270
5706	L20272
5707	L20274
5708	L20275
5709	L20278
5710	L20281
5711	L20283
5712	L20287
5713	L20288
5714	L20290
5715	L20292
5716	L20297
5717	L20298
5718	L20308
5719	L20311
5720	L20313
5721	L20318
5722	L20324
5723	L20327
5724	L20328
5725	L20334
5726	L20336
5727	L20340
5728	L20341
5729	L20342
5730	L20351
5731	L20352
5732	L20355
5733	L20359
5734	L20360
5735	L20361
5736	L20362
5737	L20364
5738	L20376
5739	L20380
5740	L20384
5741	L20391
5742	L20395
5743	L20396
5744	L20400
5745	L20405
5746	L20407
5747	L20408
5748	L20412
5749	L20413
5750	L20417
5751	L20421
5752	L20424
5753	L20427
5754	L20428
5755	L20430
5756	L20434
5757	L20437
5758	L20439
5759	L20443
5760	L20444
5761	L20448
5762	L20453
5763	L20456
5764	L20457
5765	L20459
5766	L20460
5767	L20465
5768	L20466
5769	L20470
5770	L20471
5771	L20474
5772	L20484
5773	L20485
5774	L20487
5775	L20492
5776	L20497
5777	L20498
5778	L20506
5779	L20507
5780	L20508
5781	L20511
5782	L20512
5783	L20513
5784	L20514
5785	L20518
5786	L20520
5787	L20521
5788	L20523
5789	L20533
5790	L20537
5791	L20538
5792	L20539
5793	L20540
5794	L20541
5795	L20547
5796	L20548
5797	L20551
5798	L20554
5799	L20557
5800	L20563
5801	L20568
5802	L20575
5803	L20580
5804	L20582
5805	L20583
5806	L20587
5807	L20588
5808	L20590
5809	L20593
5810	L20594
5811	L20598
5812	L20605
5813	L20606
5814	L20607
5815	L20609
5816	L20614
5817	L20620
5818	L20625
5819	L20626
5820	L20628
5821	L20633
5822	L20635
5823	L20638
5824	L20640
5825	L20645
5826	L20648
5827	L20650
5828	L20656
5829	L20657
5830	L20658
5831	L20661
5832	L20665
5833	L20667
5834	L20672
5835	L20678
5836	L20681
5837	L20686
5838	L20687
5839	L20688
5840	L20690
5841	L20695
5842	L20702
5843	L20719
5844	L20723
5845	L20726
5846	L20730
5847	L20733
5848	L20746
5849	L20747
5850	L20749
5851	L20753
5852	L20756
5853	L20759
5854	L20760
5855	L20763
5856	L20773
5857	L20778
5858	L20783
5859	L20790
5860	L20793
5861	L20794
5862	L20797
5863	L20798
5864	L20800
5865	L20801
5866	L20803
5867	L20804
5868	L20815
5869	L20820
5870	L20822
5871	L20825
5872	L20829
5873	L20833
5874	L20842
5875	L20845
5876	L20846
5877	L20850
5878	L20851
5879	L20853
5880	L20855
5881	L20856
5882	L20860
5883	L20861
5884	L20864
5885	L20865
5886	L20869
5887	L20872
5888	L20874
5889	L20875
5890	L20881
5891	L20883
5892	L20885
5893	L20887
5894	L20889
5895	L20892
5896	L20893
5897	L20897
5898	L20901
5899	L20902
5900	L20903
5901	L20905
5902	L20907
5903	L20912
5904	L20913
5905	L20915
5906	L20917
5907	L20925
5908	L20932
5909	L20933
5910	L20934
5911	L20937
5912	L20939
5913	L20945
5914	L20946
5915	L20948
5916	L20956
5917	L20958
5918	L20962
5919	L20965
5920	L20968
5921	L20969
5922	L20970
5923	L20973
5924	L20983
5925	L20984
5926	L20986
5927	L20987
5928	L20990
5929	L20992
5930	L20995
5931	L20998
5932	L21001
5933	L21004
5934	L21009
5935	L21012
5936	L21013
5937	L21025
5938	L21026
5939	L21027
5940	L21031
5941	L21035
5942	L21036
5943	L21040
5944	L21044
5945	L21056
5946	L21069
5947	L21070
5948	L21081
5949	L21083
5950	L21087
5951	L21090
5952	L21096
5953	L21097
5954	L21098
5955	L21108
5956	L21112
5957	L21114
5958	L21121
5959	L21125
5960	L21128
5961	L21129
5962	L21131
5963	L21133
5964	L21134
5965	L21143
5966	L21144
5967	L21154
5968	L21160
5969	L21161
5970	L21163
5971	L21165
5972	L21170
5973	L21173
5974	L21176
5975	L21178
5976	L21180
5977	L21181
5978	L21184
5979	L21186
5980	L21188
5981	L21191
5982	L21199
5983	L21200
5984	L21204
5985	L21205
5986	L21207
5987	L21211
5988	L21214
5989	L21218
5990	L21220
5991	L21221
5992	L21222
5993	L21233
5994	L21234
5995	L21243
5996	L21245
5997	L21246
5998	L21247
5999	L21252
6000	L21254
6001	L21258
6002	L21260
6003	L21262
6004	L21270
6005	L21276
6006	L21281
6007	L21283
6008	L21288
6009	L21293
6010	L21299
6011	L21300
6012	L21302
6013	L21310
6014	L21311
6015	L21313
6016	L21318
6017	L21325
6018	L21326
6019	L21327
6020	L21330
6021	L21333
6022	L21334
6023	L21339
6024	L21340
6025	L21342
6026	L21344
6027	L21349
6028	L21356
6029	L21359
6030	L21365
6031	L21370
6032	L21371
6033	L21379
6034	L21382
6035	L21384
6036	L21385
6037	L21391
6038	L21392
6039	L21395
6040	L21396
6041	L21398
6042	L21399
6043	L21400
6044	L21402
6045	L21404
6046	L21406
6047	L21409
6048	L21410
6049	L21412
6050	L21413
6051	L21417
6052	L21418
6053	L21420
6054	L21421
6055	L21422
6056	L21425
6057	L21430
6058	L21435
6059	L21441
6060	L21443
6061	L21444
6062	L21447
6063	L21459
6064	L21462
6065	L21466
6066	L21468
6067	L21469
6068	L21474
6069	L21475
6070	L21483
6071	L21484
6072	L21486
6073	L21488
6074	L21494
6075	L21498
6076	L21502
6077	L21503
6078	L21504
6079	L21507
6080	L21511
6081	L21512
6082	L21514
6083	L21515
6084	L21519
6085	L21520
6086	L21528
6087	L21534
6088	L21536
6089	L21542
6090	L21543
6091	L21551
6092	L21554
6093	L21559
6094	L21561
6095	L21562
6096	L21566
6097	L21569
6098	L21571
6099	L21576
6100	L21579
6101	L21580
6102	L21584
6103	L21585
6104	L21595
6105	L21597
6106	L21600
6107	L21602
6108	L21604
6109	L21607
6110	L21608
6111	L21612
6112	L21614
6113	L21618
6114	L21620
6115	L21624
6116	L21625
6117	L21632
6118	L21640
6119	L21641
6120	L21642
6121	L21643
6122	L21644
6123	L21646
6124	L21655
6125	L21656
6126	L21659
6127	L21662
6128	L21664
6129	L21665
6130	L21666
6131	L21667
6132	L21674
6133	L21677
6134	L21678
6135	L21681
6136	L21683
6137	L21684
6138	L21692
6139	L21696
6140	L21698
6141	L21699
6142	L21701
6143	L21703
6144	L21706
6145	L21707
6146	L21710
6147	L21712
6148	L21714
6149	L21715
6150	L21716
6151	L21717
6152	L21718
6153	L21721
6154	L21722
6155	L21725
6156	L21728
6157	L21730
6158	L21732
6159	L21735
6160	L21739
6161	L21741
6162	L21743
6163	L21745
6164	L21746
6165	L21751
6166	L21753
6167	L21755
6168	L21758
6169	L21761
6170	L21770
6171	L21772
6172	L21773
6173	L21774
6174	L21775
6175	L21781
6176	L21784
6177	L21787
6178	L21788
6179	L21789
6180	L21790
6181	L21791
6182	L21794
6183	L21797
6184	L21799
6185	L21805
6186	L21808
6187	L21815
6188	L21821
6189	L21831
6190	L21832
6191	L21835
6192	L21836
6193	L21838
6194	L21841
6195	L21843
6196	L21845
6197	L21852
6198	L21855
6199	L21856
6200	L21858
6201	L21862
6202	L21864
6203	L21866
6204	L21883
6205	L21886
6206	L21893
6207	L21898
6208	L21901
6209	L21902
6210	L21905
6211	L21906
6212	L21908
6213	L21910
6214	L21911
6215	L21912
6216	L21917
6217	L21926
6218	L21929
6219	L21930
6220	L21935
6221	L21936
6222	L21941
6223	L21943
6224	L21947
6225	L21948
6226	L21950
6227	L21953
6228	L21955
6229	L21959
6230	L21961
6231	L21963
6232	L21965
6233	L21968
6234	L21973
6235	L21977
6236	L21978
6237	L21983
6238	L21989
6239	L21994
6240	L21997
6241	L21999
6242	L22000
6243	L22002
6244	L22004
6245	L22006
6246	L22007
6247	L22008
6248	L22016
6249	L22017
6250	L22018
6251	L22021
6252	L22023
6253	L22025
6254	L22026
6255	L22029
6256	L22030
6257	L22031
6258	L22043
6259	L22044
6260	L22045
6261	L22049
6262	L22050
6263	L22051
6264	L22053
6265	L22059
6266	L22065
6267	L22081
6268	L22086
6269	L22092
6270	L22094
6271	L22096
6272	L22097
6273	L22106
6274	L22112
6275	L22114
6276	L22118
6277	L22119
6278	L22123
6279	L22128
6280	L22132
6281	L22133
6282	L22137
6283	L22143
6284	L22150
6285	L22154
6286	L22156
6287	L22160
6288	L22162
6289	L22164
6290	L22167
6291	L22171
6292	L22180
6293	L22183
6294	L22184
6295	L22185
6296	L22187
6297	L22188
6298	L22189
6299	L22195
6300	L22196
6301	L22202
6302	L22203
6303	L22210
6304	L22223
6305	L22225
6306	L22226
6307	L22227
6308	L22228
6309	L22240
6310	L22242
6311	L22248
6312	L22251
6313	L22254
6314	L22260
6315	L22268
6316	L22269
6317	L22273
6318	L22274
6319	L22281
6320	L22284
6321	L22287
