lind	locus
4184	L19159
4185	L19165
4186	L19166
4187	L19168
4188	L19172
4189	L19178
4190	L19182
4191	L19183
4192	L19184
4193	L19186
4194	L19187
4195	L19189
4196	L19194
4197	L19196
4198	L19197
4199	L19204
4200	L19205
4201	L19207
4202	L19208
4203	L19212
4204	L19213
4205	L19214
4206	L19218
4207	L19219
4208	L19227
4209	L19232
4210	L19238
4211	L19239
4212	L19240
4213	L19243
4214	L19248
4215	L19250
4216	L19251
4217	L19256
4218	L19257
4219	L19263
4220	L19265
4221	L19277
4222	L19280
4223	L19284
4224	L19291
4225	L19301
4226	L19312
4227	L19317
4228	L19325
4229	L19330
4230	L19334
4231	L19338
4232	L19339
4233	L19340
4234	L19343
4235	L19344
4236	L19345
4237	L19346
4238	L19349
4239	L19352
4240	L19353
4241	L19367
4242	L19369
4243	L19377
4244	L19379
4245	L19384
4246	L19385
4247	L19388
4248	L19393
4249	L19398
4250	L19404
4251	L19409
4252	L19414
4253	L19415
4254	L19421
4255	L19423
4256	L19429
4257	L19431
4258	L19434
4259	L19436
4260	L19437
4261	L19440
4262	L19441
4263	L19443
4264	L19444
4265	L19451
4266	L19452
4267	L19462
4268	L19465
4269	L19471
4270	L19472
4271	L19474
4272	L19475
4273	L19476
4274	L19480
4275	L19483
4276	L19486
4277	L19490
4278	L19505
4279	L19507
4280	L19509
4281	L19512
4282	L19513
4283	L19520
4284	L19523
4285	L19525
4286	L19533
4287	L19534
4288	L19536
4289	L19542
4290	L19546
4291	L19552
4292	L19554
4293	L19564
4294	L19575
4295	L19579
4296	L19581
4297	L19588
4298	L19591
4299	L19602
4300	L19606
4301	L19608
4302	L19610
4303	L19630
4304	L19638
4305	L19643
4306	L19645
4307	L19651
4308	L19655
4309	L19657
4310	L19658
4311	L19660
4312	L19662
4313	L19663
4314	L19665
4315	L19666
4316	L19669
4317	L19674
4318	L19675
4319	L19676
4320	L19679
4321	L19682
4322	L19692
4323	L19693
4324	L19695
4325	L19700
4326	L19720
4327	L19721
4328	L19723
4329	L19728
4330	L19734
4331	L19739
4332	L19748
4333	L19749
4334	L19757
4335	L19758
4336	L19766
4337	L19768
4338	L19772
4339	L19778
4340	L19779
4341	L19783
4342	L19784
4343	L19787
4344	L19790
4345	L19799
4346	L19800
4347	L19803
4348	L19812
4349	L19819
4350	L19835
4351	L19849
4352	L19850
4353	L19859
4354	L19869
4355	L19876
4356	L19878
4357	L19881
4358	L19883
4359	L19888
4360	L19891
4361	L19895
4362	L19897
4363	L19901
4364	L19903
4365	L19904
4366	L19916
4367	L19923
4368	L19925
4369	L19926
4370	L19934
4371	L19938
4372	L19939
4373	L19948
4374	L19949
4375	L19950
4376	L19951
4377	L19952
4378	L19953
4379	L19956
4380	L19958
4381	L19959
4382	L19962
4383	L19965
4384	L19966
4385	L19967
4386	L19968
4387	L19972
4388	L19974
4389	L19984
4390	L19987
4391	L19994
4392	L19996
4393	L20002
4394	L20004
4395	L20011
4396	L20012
4397	L20017
4398	L20018
4399	L20028
4400	L20030
4401	L20032
4402	L20039
4403	L20040
4404	L20051
4405	L20058
4406	L20060
4407	L20061
4408	L20062
4409	L20064
4410	L20065
4411	L20067
4412	L20069
4413	L20084
4414	L20085
4415	L20092
4416	L20095
4417	L20104
4418	L20106
4419	L20107
4420	L20110
4421	L20119
4422	L20127
4423	L20130
4424	L20136
4425	L20141
4426	L20154
4427	L20158
4428	L20160
4429	L20165
4430	L20171
4431	L20173
4432	L20175
4433	L20178
4434	L20186
4435	L20189
4436	L20193
4437	L20195
4438	L20196
4439	L20199
4440	L20200
4441	L20204
4442	L20206
4443	L20213
4444	L20224
4445	L20226
4446	L20227
4447	L20236
4448	L20239
4449	L20241
4450	L20243
4451	L20244
4452	L20255
4453	L20256
4454	L20257
4455	L20262
4456	L20272
4457	L20274
4458	L20278
4459	L20281
4460	L20288
4461	L20290
4462	L20292
4463	L20298
4464	L20308
4465	L20311
4466	L20318
4467	L20320
4468	L20322
4469	L20324
4470	L20327
4471	L20334
4472	L20336
4473	L20340
4474	L20342
4475	L20351
4476	L20352
4477	L20359
4478	L20364
4479	L20374
4480	L20376
4481	L20380
4482	L20384
4483	L20391
4484	L20405
4485	L20407
4486	L20408
4487	L20413
4488	L20417
4489	L20424
4490	L20427
4491	L20439
4492	L20444
4493	L20449
4494	L20456
4495	L20457
4496	L20459
4497	L20465
4498	L20471
4499	L20474
4500	L20484
4501	L20485
4502	L20492
4503	L20497
4504	L20498
4505	L20507
4506	L20508
4507	L20513
4508	L20514
4509	L20518
4510	L20521
4511	L20523
4512	L20525
4513	L20526
4514	L20535
4515	L20537
4516	L20538
4517	L20539
4518	L20540
4519	L20547
4520	L20548
4521	L20551
4522	L20552
4523	L20553
4524	L20557
4525	L20563
4526	L20567
4527	L20568
4528	L20570
4529	L20574
4530	L20575
4531	L20580
4532	L20582
4533	L20583
4534	L20588
4535	L20593
4536	L20594
4537	L20596
4538	L20598
4539	L20600
4540	L20605
4541	L20606
4542	L20607
4543	L20610
4544	L20614
4545	L20620
4546	L20626
4547	L20628
4548	L20633
4549	L20635
4550	L20638
4551	L20640
4552	L20650
4553	L20651
4554	L20656
4555	L20657
4556	L20661
4557	L20678
4558	L20681
4559	L20686
4560	L20687
4561	L20690
4562	L20702
4563	L20708
4564	L20719
4565	L20726
4566	L20734
4567	L20746
4568	L20747
4569	L20749
4570	L20753
4571	L20756
4572	L20759
4573	L20763
4574	L20773
4575	L20778
4576	L20779
4577	L20780
4578	L20793
4579	L20794
4580	L20800
4581	L20801
4582	L20803
4583	L20804
4584	L20807
4585	L20812
4586	L20815
4587	L20820
4588	L20825
4589	L20826
4590	L20833
4591	L20834
4592	L20835
4593	L20842
4594	L20845
4595	L20846
4596	L20851
4597	L20855
4598	L20857
4599	L20860
4600	L20861
4601	L20862
4602	L20864
4603	L20865
4604	L20869
4605	L20875
4606	L20878
4607	L20881
4608	L20885
4609	L20887
4610	L20889
4611	L20893
4612	L20897
4613	L20901
4614	L20902
4615	L20903
4616	L20905
4617	L20907
4618	L20912
4619	L20913
4620	L20914
4621	L20915
4622	L20917
4623	L20918
4624	L20934
4625	L20937
4626	L20939
4627	L20941
4628	L20944
4629	L20945
4630	L20946
4631	L20948
4632	L20950
4633	L20952
4634	L20953
4635	L20956
4636	L20962
4637	L20965
4638	L20968
4639	L20969
4640	L20970
4641	L20973
4642	L20975
4643	L20978
4644	L20984
4645	L20987
4646	L20990
4647	L20992
4648	L20995
4649	L20998
4650	L21001
4651	L21009
4652	L21012
4653	L21013
4654	L21025
4655	L21026
4656	L21027
4657	L21031
4658	L21032
4659	L21035
4660	L21036
4661	L21040
4662	L21044
4663	L21045
4664	L21056
4665	L21080
4666	L21081
4667	L21083
4668	L21085
4669	L21087
4670	L21090
4671	L21096
4672	L21097
4673	L21098
4674	L21099
4675	L21114
4676	L21121
4677	L21125
4678	L21128
4679	L21131
4680	L21133
4681	L21139
4682	L21143
4683	L21144
4684	L21146
4685	L21147
4686	L21163
4687	L21165
4688	L21173
4689	L21176
4690	L21180
4691	L21181
4692	L21186
4693	L21188
4694	L21191
4695	L21192
4696	L21193
4697	L21200
4698	L21201
4699	L21204
4700	L21205
4701	L21207
4702	L21210
4703	L21211
4704	L21214
4705	L21218
4706	L21220
4707	L21222
4708	L21226
4709	L21233
4710	L21234
4711	L21240
4712	L21243
4713	L21245
4714	L21246
4715	L21247
4716	L21252
4717	L21254
4718	L21256
4719	L21258
4720	L21260
4721	L21262
4722	L21266
4723	L21267
4724	L21270
4725	L21276
4726	L21281
4727	L21283
4728	L21288
4729	L21292
4730	L21293
4731	L21299
4732	L21302
4733	L21309
4734	L21310
4735	L21311
4736	L21313
4737	L21314
4738	L21315
4739	L21318
4740	L21323
4741	L21326
4742	L21330
4743	L21333
4744	L21334
4745	L21342
4746	L21344
4747	L21347
4748	L21349
4749	L21352
4750	L21356
4751	L21365
4752	L21370
4753	L21371
4754	L21375
4755	L21378
4756	L21379
4757	L21382
4758	L21385
4759	L21391
4760	L21395
4761	L21398
4762	L21399
4763	L21400
4764	L21402
4765	L21404
4766	L21406
4767	L21409
4768	L21410
4769	L21412
4770	L21413
4771	L21414
4772	L21417
4773	L21418
4774	L21421
4775	L21422
4776	L21424
4777	L21427
4778	L21430
4779	L21435
4780	L21437
4781	L21441
4782	L21444
4783	L21447
4784	L21449
4785	L21452
4786	L21459
4787	L21462
4788	L21468
4789	L21469
4790	L21475
4791	L21476
4792	L21483
4793	L21486
4794	L21494
4795	L21498
4796	L21501
4797	L21507
4798	L21511
4799	L21515
4800	L21520
4801	L21528
4802	L21534
4803	L21537
4804	L21542
4805	L21557
4806	L21566
4807	L21571
4808	L21576
4809	L21579
4810	L21580
4811	L21583
4812	L21584
4813	L21585
4814	L21586
4815	L21591
4816	L21597
4817	L21602
4818	L21605
4819	L21608
4820	L21614
4821	L21618
4822	L21620
4823	L21624
4824	L21627
4825	L21637
4826	L21641
4827	L21642
4828	L21643
4829	L21644
4830	L21646
4831	L21650
4832	L21651
4833	L21655
4834	L21659
4835	L21662
4836	L21664
4837	L21665
4838	L21667
4839	L21669
4840	L21674
4841	L21677
4842	L21681
4843	L21684
4844	L21685
4845	L21686
4846	L21692
4847	L21698
4848	L21701
4849	L21703
4850	L21706
4851	L21707
4852	L21712
4853	L21714
4854	L21715
4855	L21716
4856	L21717
4857	L21721
4858	L21722
4859	L21725
4860	L21728
4861	L21730
4862	L21741
4863	L21743
4864	L21745
4865	L21746
4866	L21751
4867	L21753
4868	L21754
4869	L21758
4870	L21759
4871	L21761
4872	L21768
4873	L21772
4874	L21773
4875	L21774
4876	L21775
4877	L21781
4878	L21782
4879	L21784
4880	L21787
4881	L21789
4882	L21790
4883	L21791
4884	L21794
4885	L21797
4886	L21799
4887	L21801
4888	L21805
4889	L21808
4890	L21815
4891	L21821
4892	L21824
4893	L21831
4894	L21832
4895	L21833
4896	L21835
4897	L21838
4898	L21841
4899	L21843
4900	L21845
4901	L21855
4902	L21856
4903	L21858
4904	L21859
4905	L21862
4906	L21868
4907	L21883
4908	L21886
4909	L21890
4910	L21892
4911	L21893
4912	L21895
4913	L21901
4914	L21905
4915	L21906
4916	L21908
4917	L21910
4918	L21911
4919	L21912
4920	L21919
4921	L21922
4922	L21926
4923	L21929
4924	L21947
4925	L21948
4926	L21954
4927	L21959
4928	L21973
4929	L21974
4930	L21978
4931	L21997
4932	L22004
4933	L22006
4934	L22007
4935	L22008
4936	L22012
4937	L22016
4938	L22023
4939	L22026
4940	L22029
4941	L22036
4942	L22041
4943	L22043
4944	L22050
4945	L22053
4946	L22059
4947	L22072
4948	L22081
4949	L22086
4950	L22092
4951	L22096
4952	L22097
4953	L22104
4954	L22107
4955	L22114
4956	L22123
4957	L22126
4958	L22128
4959	L22132
4960	L22133
4961	L22137
4962	L22143
4963	L22148
4964	L22150
4965	L22154
4966	L22156
4967	L22157
4968	L22160
4969	L22162
4970	L22167
4971	L22168
4972	L22171
4973	L22180
4974	L22183
4975	L22184
4976	L22185
4977	L22189
4978	L22195
4979	L22196
4980	L22200
4981	L22203
4982	L22208
4983	L22210
4984	L22223
4985	L22225
4986	L22227
4987	L22230
4988	L22248
4989	L22251
4990	L22256
4991	L22257
4992	L22258
4993	L22268
4994	L22269
4995	L22273
4996	L22274
4997	L22281
4998	L22284
4999	L22285
5000	L22290
5001	L22297
5002	L22307
5003	L22313
5004	L22330
5005	L22337
5006	L22340
5007	L22346
5008	L22350
5009	L22353
5010	L22356
5011	L22357
5012	L22358
5013	L22360
5014	L22361
5015	L22381
5016	L22386
5017	L22387
5018	L22390
5019	L22391
5020	L22400
5021	L22401
5022	L22407
5023	L22411
5024	L22413
5025	L22416
5026	L22419
5027	L22421
5028	L22422
5029	L22424
5030	L22428
5031	L22435
5032	L22438
5033	L22441
5034	L22445
5035	L22448
5036	L22450
5037	L22456
5038	L22457
5039	L22460
5040	L22465
5041	L22467
5042	L22468
5043	L22471
5044	L22477
5045	L22478
5046	L22486
5047	L22487
5048	L22489
5049	L22500
5050	L22504
5051	L22506
5052	L22512
5053	L22513
5054	L22521
5055	L22523
5056	L22526
5057	L22528
5058	L22534
5059	L22536
5060	L22541
5061	L22549
5062	L22562
5063	L22563
5064	L22565
5065	L22573
5066	L22574
5067	L22577
5068	L22579
5069	L22582
5070	L22583
5071	L22589
5072	L22590
5073	L22591
5074	L22592
5075	L22596
5076	L22609
5077	L22612
5078	L22614
5079	L22625
5080	L22636
5081	L22637
5082	L22638
5083	L22640
5084	L22642
5085	L22643
5086	L22644
5087	L22650
5088	L22653
5089	L22659
5090	L22665
5091	L22677
5092	L22684
5093	L22691
5094	L22696
5095	L22699
5096	L22700
5097	L22703
5098	L22719
5099	L22726
5100	L22728
5101	L22732
5102	L22742
5103	L22745
5104	L22747
5105	L22748
5106	L22756
5107	L22761
5108	L22764
5109	L22770
5110	L22771
5111	L22775
5112	L22778
5113	L22779
5114	L22784
5115	L22787
5116	L22791
5117	L22793
5118	L22794
5119	L22795
5120	L22806
5121	L22812
5122	L22816
5123	L22819
5124	L22821
5125	L22826
5126	L22828
5127	L22832
5128	L22834
5129	L22849
5130	L22851
5131	L22859
5132	L22861
5133	L22865
5134	L22868
5135	L22876
5136	L22883
5137	L22884
5138	L22891
5139	L22892
5140	L22894
5141	L22896
5142	L22897
5143	L22905
5144	L22910
5145	L22911
5146	L22914
5147	L22918
5148	L22925
5149	L22927
5150	L22932
5151	L22935
5152	L22937
5153	L22940
5154	L22947
5155	L22948
5156	L22949
5157	L22952
5158	L22955
5159	L22957
5160	L22959
5161	L22962
5162	L22964
5163	L22965
5164	L22968
5165	L22974
5166	L22980
5167	L22981
5168	L22982
5169	L22983
5170	L22986
5171	L23002
5172	L23003
5173	L23004
5174	L23010
5175	L23015
5176	L23016
5177	L23017
5178	L23019
5179	L23021
5180	L23025
5181	L23027
5182	L23033
5183	L23034
5184	L23037
5185	L23038
5186	L23044
5187	L23047
5188	L23049
5189	L23050
5190	L23053
5191	L23056
5192	L23063
5193	L23064
5194	L23067
5195	L23069
5196	L23075
5197	L23077
5198	L23078
5199	L23086
5200	L23089
5201	L23092
5202	L23094
5203	L23096
5204	L23100
5205	L23102
5206	L23104
5207	L23107
5208	L23112
5209	L23116
5210	L23119
5211	L23121
5212	L23123
5213	L23128
5214	L23131
5215	L23132
5216	L23134
5217	L23135
5218	L23138
5219	L23142
5220	L23144
5221	L23145
5222	L23154
5223	L23165
5224	L23167
5225	L23169
5226	L23175
5227	L23176
5228	L23178
5229	L23179
5230	L23184
5231	L23190
5232	L23191
5233	L23193
5234	L23194
5235	L23198
5236	L23204
5237	L23205
5238	L23210
5239	L23211
5240	L23212
5241	L23216
5242	L23228
5243	L23229
5244	L23232
5245	L23242
5246	L23244
5247	L23257
5248	L23258
5249	L23267
5250	L23275
5251	L23276
5252	L23283
5253	L23289
5254	L23290
5255	L23293
5256	L23294
5257	L23300
5258	L23301
5259	L23302
5260	L23305
5261	L23315
5262	L23316
5263	L23329
5264	L23331
5265	L23333
5266	L23334
5267	L23337
5268	L23341
5269	L23343
5270	L23344
5271	L23348
5272	L23350
5273	L23353
5274	L23356
5275	L23373
5276	L23375
5277	L23379
5278	L23388
5279	L23391
5280	L23392
5281	L23400
5282	L23406
5283	L23408
5284	L23411
5285	L23416
5286	L23430
5287	L23435
5288	L23446
5289	L23452
5290	L23455
5291	L23463
5292	L23465
5293	L23468
5294	L23471
5295	L23486
5296	L23487
5297	L23491
5298	L23492
5299	L23500
5300	L23501
5301	L23504
5302	L23510
5303	L23514
5304	L23516
5305	L23526
5306	L23532
5307	L23533
5308	L23543
5309	L23548
5310	L23550
5311	L23552
5312	L23560
5313	L23562
5314	L23563
5315	L23565
5316	L23568
5317	L23570
5318	L23574
5319	L23577
5320	L23582
5321	L23586
5322	L23588
5323	L23593
5324	L23594
5325	L23599
5326	L23601
5327	L23604
5328	L23608
5329	L23609
5330	L23615
5331	L23623
5332	L23625
5333	L23630
5334	L23634
5335	L23635
5336	L23636
5337	L23637
5338	L23638
5339	L23640
5340	L23642
5341	L23643
5342	L23645
5343	L23647
5344	L23649
5345	L23650
5346	L23652
5347	L23653
5348	L23659
5349	L23664
5350	L23666
5351	L23675
5352	L23678
5353	L23679
5354	L23682
5355	L23685
5356	L23686
5357	L23690
5358	L23692
5359	L23694
5360	L23697
5361	L23703
5362	L23707
5363	L23709
5364	L23711
5365	L23713
5366	L23715
5367	L23721
5368	L23725
5369	L23729
5370	L23733
5371	L23734
5372	L23735
5373	L23736
5374	L23744
5375	L23747
5376	L23756
5377	L23757
5378	L23758
5379	L23759
5380	L23762
5381	L23763
5382	L23764
5383	L23765
5384	L23766
5385	L23773
5386	L23774
5387	L23780
5388	L23783
5389	L23796
5390	L23801
5391	L23803
5392	L23805
5393	L23811
5394	L23817
5395	L23820
5396	L23822
5397	L23825
5398	L23830
5399	L23833
5400	L23834
5401	L23843
5402	L23853
5403	L23859
5404	L23861
5405	L23871
5406	L23873
5407	L23875
5408	L23877
5409	L23880
5410	L23889
5411	L23892
5412	L23898
5413	L23901
5414	L23903
5415	L23904
5416	L23906
5417	L23907
5418	L23910
5419	L23911
5420	L23916
5421	L23923
5422	L23926
5423	L23929
5424	L23934
5425	L23938
5426	L23947
5427	L23948
5428	L23950
5429	L23951
5430	L23955
5431	L23958
5432	L23962
5433	L23964
5434	L23969
5435	L23970
5436	L23971
5437	L23976
5438	L23980
5439	L23985
5440	L23992
5441	L23993
5442	L23995
5443	L23999
5444	L24000
5445	L24001
5446	L24003
5447	L24005
5448	L24012
5449	L24014
5450	L24017
5451	L24021
5452	L24022
5453	L24027
5454	L24037
5455	L24040
5456	L24042
5457	L24047
5458	L24049
5459	L24058
5460	L24059
5461	L24060
5462	L24062
5463	L24064
5464	L24065
5465	L24076
5466	L24079
5467	L24085
5468	L24090
5469	L24092
5470	L24093
5471	L24098
5472	L24099
5473	L24102
5474	L24112
5475	L24119
5476	L24131
5477	L24137
5478	L24145
5479	L24150
5480	L24152
5481	L24158
5482	L24160
5483	L24163
5484	L24165
5485	L24166
5486	L24167
5487	L24169
5488	L24170
5489	L24172
5490	L24179
5491	L24190
5492	L24197
5493	L24199
5494	L24201
5495	L24202
5496	L24211
5497	L24212
5498	L24215
5499	L24220
5500	L24222
5501	L24225
5502	L24227
5503	L24229
5504	L24231
5505	L24241
5506	L24247
5507	L24248
5508	L24253
5509	L24254
5510	L24256
5511	L24257
5512	L24261
5513	L24263
5514	L24267
5515	L24270
5516	L24277
5517	L24285
5518	L24291
5519	L24300
5520	L24302
5521	L24311
5522	L24316
5523	L24319
5524	L24321
5525	L24325
5526	L24326
5527	L24327
5528	L24330
5529	L24334
5530	L24337
5531	L24338
5532	L24342
5533	L24346
5534	L24351
5535	L24359
5536	L24361
5537	L24364
5538	L24378
5539	L24388
5540	L24396
5541	L24398
5542	L24401
5543	L24404
5544	L24412
5545	L24413
5546	L24418
5547	L24421
5548	L24422
5549	L24426
5550	L24431
5551	L24434
5552	L24437
5553	L24438
5554	L24440
5555	L24455
5556	L24460
5557	L24462
5558	L24467
5559	L24480
5560	L24482
5561	L24487
5562	L24488
5563	L24496
5564	L24500
5565	L24501
5566	L24505
5567	L24507
5568	L24518
5569	L24529
5570	L24533
5571	L24535
5572	L24537
5573	L24541
5574	L24542
5575	L24543
5576	L24548
5577	L24550
5578	L24551
5579	L24553
5580	L24555
5581	L24556
5582	L24559
5583	L24562
5584	L24568
5585	L24571
5586	L24574
5587	L24576
5588	L24579
5589	L24583
5590	L24584
5591	L24595
5592	L24597
5593	L24601
5594	L24602
5595	L24614
5596	L24617
5597	L24619
5598	L24622
5599	L24638
5600	L24641
5601	L24649
5602	L24654
5603	L24661
5604	L24664
5605	L24674
5606	L24680
5607	L24682
5608	L24683
5609	L24687
5610	L24690
5611	L24691
5612	L24696
5613	L24706
5614	L24707
5615	L24708
5616	L24715
5617	L24717
5618	L24720
5619	L24721
5620	L24723
5621	L24726
5622	L24727
5623	L24728
5624	L24731
5625	L24732
5626	L24736
5627	L24743
5628	L24746
5629	L24750
5630	L24752
5631	L24754
5632	L24756
5633	L24761
5634	L24763
5635	L24764
5636	L24770
5637	L24771
5638	L24772
5639	L24773
5640	L24777
5641	L24782
5642	L24788
5643	L24790
5644	L24792
5645	L24794
5646	L24795
5647	L24796
5648	L24805
5649	L24818
5650	L24824
5651	L24827
5652	L24829
5653	L24832
5654	L24835
5655	L24836
5656	L24838
5657	L24842
5658	L24843
5659	L24849
5660	L24850
5661	L24855
5662	L24860
5663	L24861
5664	L24877
5665	L24889
5666	L24890
5667	L24892
5668	L24900
5669	L24903
5670	L24907
5671	L24909
5672	L24910
5673	L24911
5674	L24915
5675	L24917
5676	L24923
5677	L24928
5678	L24929
5679	L24930
5680	L24932
5681	L24943
5682	L24952
5683	L24957
5684	L24961
5685	L24963
5686	L24964
5687	L24972
5688	L24975
5689	L24976
5690	L24987
5691	L24991
5692	L25003
5693	L25011
5694	L25013
5695	L25019
5696	L25021
5697	L25028
5698	L25031
5699	L25034
5700	L25035
5701	L25040
5702	L25041
5703	L25048
5704	L25054
5705	L25056
5706	L25064
5707	L25066
5708	L25067
5709	L25068
5710	L25075
5711	L25079
5712	L25085
5713	L25087
5714	L25089
5715	L25095
5716	L25099
5717	L25103
5718	L25104
5719	L25105
5720	L25110
5721	L25113
5722	L25115
5723	L25117
5724	L25118
5725	L25120
5726	L25123
5727	L25126
5728	L25130
5729	L25131
5730	L25133
5731	L25140
5732	L25143
5733	L25147
5734	L25152
5735	L25154
5736	L25157
5737	L25161
5738	L25162
5739	L25163
5740	L25164
5741	L25170
5742	L25171
5743	L25175
5744	L25177
5745	L25178
5746	L25180
5747	L25183
5748	L25190
5749	L25193
5750	L25209
5751	L25215
5752	L25216
5753	L25217
5754	L25221
5755	L25227
5756	L25247
5757	L25248
5758	L25249
5759	L25251
5760	L25256
5761	L25257
5762	L25260
5763	L25263
5764	L25269
5765	L25274
5766	L25279
5767	L25285
5768	L25294
5769	L25299
5770	L25300
5771	L25302
5772	L25303
5773	L25308
5774	L25310
5775	L25319
5776	L25322
5777	L25324
5778	L25326
5779	L25328
5780	L25329
5781	L25332
5782	L25334
5783	L25344
5784	L25347
5785	L25349
5786	L25352
5787	L25355
5788	L25358
5789	L25361
5790	L25363
5791	L25367
5792	L25368
5793	L25371
5794	L25380
5795	L25383
5796	L25391
5797	L25393
5798	L25396
5799	L25397
5800	L25398
5801	L25399
5802	L25400
5803	L25401
5804	L25402
5805	L25409
5806	L25412
5807	L25413
5808	L25414
5809	L25415
5810	L25418
5811	L25421
5812	L25431
5813	L25432
5814	L25435
5815	L25436
5816	L25437
5817	L25447
5818	L25451
5819	L25452
5820	L25454
5821	L25456
5822	L25457
5823	L25458
5824	L25459
5825	L25463
5826	L25464
5827	L25465
5828	L25466
5829	L25467
5830	L25471
5831	L25472
5832	L25473
5833	L25478
5834	L25479
5835	L25480
5836	L25482
5837	L25488
5838	L25489
5839	L25492
5840	L25496
5841	L25497
5842	L25498
5843	L25500
5844	L25501
5845	L25505
5846	L25511
5847	L25512
5848	L25516
5849	L25530
5850	L25532
5851	L25536
5852	L25539
5853	L25542
5854	L25545
5855	L25549
5856	L25551
5857	L25554
5858	L25559
5859	L25561
5860	L25562
5861	L25571
5862	L25574
5863	L25576
5864	L25580
5865	L25591
5866	L25595
5867	L25598
5868	L25599
5869	L25602
5870	L25616
5871	L25621
5872	L25623
5873	L25626
5874	L25633
5875	L25637
5876	L25639
5877	L25642
5878	L25644
5879	L25646
5880	L25649
5881	L25664
5882	L25667
5883	L25668
5884	L25670
5885	L25672
5886	L25680
5887	L25683
5888	L25685
5889	L25689
5890	L25692
5891	L25696
5892	L25702
5893	L25705
5894	L25707
5895	L25708
5896	L25711
5897	L25712
5898	L25715
5899	L25721
5900	L25722
5901	L25728
5902	L25729
5903	L25738
5904	L25739
5905	L25743
5906	L25745
5907	L25769
5908	L25774
5909	L25775
5910	L25784
5911	L25786
5912	L25788
5913	L25791
5914	L25797
5915	L25800
5916	L25801
5917	L25809
5918	L25818
5919	L25820
5920	L25821
5921	L25822
5922	L25823
5923	L25829
5924	L25830
5925	L25840
5926	L25842
5927	L25843
5928	L25845
5929	L25846
5930	L25848
5931	L25849
5932	L25851
5933	L25854
5934	L25861
5935	L25862
5936	L25865
5937	L25877
5938	L25884
5939	L25887
5940	L25893
5941	L25894
5942	L25899
5943	L25900
5944	L25901
5945	L25908
5946	L25915
5947	L25917
5948	L25925
5949	L25928
5950	L25933
5951	L25939
5952	L25941
5953	L25942
5954	L25944
5955	L25947
5956	L25950
5957	L25953
5958	L25958
5959	L25960
5960	L25965
5961	L25969
5962	L25974
5963	L25981
5964	L25984
5965	L25985
5966	L25990
5967	L25993
5968	L25998
5969	L26003
5970	L26005
5971	L26009
5972	L26014
5973	L26019
5974	L26023
5975	L26032
5976	L26046
5977	L26049
5978	L26050
5979	L26052
5980	L26054
5981	L26055
5982	L26060
5983	L26072
5984	L26080
5985	L26081
5986	L26086
5987	L26090
5988	L26091
5989	L26094
5990	L26097
5991	L26100
5992	L26101
5993	L26102
5994	L26106
5995	L26108
5996	L26110
5997	L26113
5998	L26115
5999	L26128
6000	L26156
6001	L26167
6002	L26168
6003	L26169
6004	L26176
6005	L26184
6006	L26188
6007	L26191
6008	L26198
6009	L26201
6010	L26209
6011	L26216
6012	L26223
6013	L26224
6014	L26225
6015	L26233
6016	L26234
6017	L26235
6018	L26243
6019	L26246
6020	L26247
6021	L26248
6022	L26250
6023	L26251
6024	L26257
6025	L26259
6026	L26266
6027	L26270
6028	L26278
6029	L26282
6030	L26286
6031	L26293
6032	L26296
6033	L26310
6034	L26315
6035	L26322
6036	L26325
6037	L26329
6038	L26331
6039	L26332
6040	L26336
6041	L26338
6042	L26350
6043	L26353
6044	L26359
6045	L26360
6046	L26364
6047	L26367
6048	L26370
6049	L26374
6050	L26377
6051	L26383
6052	L26391
6053	L26398
6054	L26402
6055	L26407
6056	L26410
6057	L26414
6058	L26415
6059	L26419
6060	L26423
6061	L26429
6062	L26430
6063	L26433
6064	L26434
6065	L26444
6066	L26449
6067	L26453
6068	L26455
6069	L26460
6070	L26462
6071	L26464
6072	L26465
6073	L26468
6074	L26479
6075	L26485
6076	L26489
6077	L26491
6078	L26493
6079	L26496
6080	L26499
6081	L26503
6082	L26505
6083	L26509
6084	L26511
6085	L26514
6086	L26515
6087	L26519
6088	L26520
6089	L26522
6090	L26535
6091	L26536
6092	L26537
6093	L26554
6094	L26557
6095	L26560
6096	L26561
6097	L26562
6098	L26572
6099	L26574
6100	L26577
6101	L26581
6102	L26582
6103	L26591
6104	L26593
6105	L26594
6106	L26595
6107	L26599
6108	L26600
6109	L26604
6110	L26607
6111	L26615
6112	L26628
6113	L26632
6114	L26643
6115	L26646
6116	L26651
6117	L26656
6118	L26657
6119	L26662
6120	L26666
6121	L26687
6122	L26689
6123	L26691
6124	L26694
6125	L26698
6126	L26701
6127	L26705
6128	L26706
6129	L26709
6130	L26711
6131	L26719
6132	L26731
6133	L26733
6134	L26734
6135	L26741
6136	L26744
6137	L26758
6138	L26767
6139	L26768
6140	L26770
6141	L26771
6142	L26774
6143	L26776
6144	L26777
6145	L26778
6146	L26782
6147	L26783
6148	L26785
6149	L26797
6150	L26798
6151	L26799
6152	L26803
6153	L26804
6154	L26805
6155	L26807
6156	L26816
6157	L26823
6158	L26824
6159	L26827
6160	L26836
6161	L26839
6162	L26840
6163	L26851
6164	L26859
6165	L26861
6166	L26863
6167	L26872
6168	L26875
6169	L26876
6170	L26878
6171	L26879
6172	L26881
6173	L26886
6174	L26894
6175	L26895
6176	L26897
6177	L26899
6178	L26901
6179	L26906
6180	L26907
6181	L26912
6182	L26913
